Input,Target,Prediction
power (djed) stability control tethering rope animal strength belly force rope /,rope tethering rope animal belly control power strength / force stability (djed),rope tethering rope animal belly control power strength / force stability (djed)
man seat use king of adze the to throne make,man use adze to make the seat throne of king,man use adze to make the seat throne of king
spirit of venerated father ka the birth youth to gives,venerated father gives birth to the spirit ka of youth,venerated father gives birth to the spirit ka of youth
(satisfied) god deity town / people / (ankh) peace begets / / content gives / birth mighty city power temple life great authority,god / deity gives birth / begets life (ankh) people city / town temple authority power great / mighty peace / content (satisfied,god / deity gives birth / begets life (ankh) people city / town temple authority power great / mighty peace / content (satisf
lake the grow plant the near of beautiful water lotus,beautiful lotus plant grow near the water of the lake,beautiful lotus plant grow near the water of the lake
gate to flax twisted bind temple use great man the,man use twisted flax to bind the great temple gate,man use twisted flax to bind the great temple gate
of father ba fly riverbank great road the soul above,soul ba of father fly above the great riverbank road,soul ba of father fly above the great riverbank road
and horned wall cobra behind brick viper the stone hide,horned viper and cobra hide behind the stone brick wall,horned viper and cobra hide behind the stone brick wall
carry vessel papyrus to river on house scribe scroll the,vessel on river carry papyrus scroll to the scribe house,vessel on river carry papyrus scroll to the scribe house
writing and do scribe temple truth for god in hear,scribe hear truth and do writing for god in temple,scribe hear truth and do writing for god in temple
stay stone the adze near chisel on stool and mat,chisel and adze stay on the stool mat near stone,chisel and adze stay on the stool mat near stone
horizon in great become very fire red desert the make,great fire in desert make the horizon become very red,great fire in desert make the horizon become very red
plows strong lake the hoe with the near field man,strong man with the hoe plows the field near lake,strong man with the hoe plows the field near lake
the horizon opens the gate for spirit of of king,gate of the horizon opens for the spirit of king,gate of the horizon opens for the spirit of king
of god offering with life every lord handle temple / power bread authority basket altar peace / loaf,basket with handle lord / every offering loaf of bread temple god peace / altar life power authority,basket with handle lord / every offering loaf of bread temple god peace / altar life power authority
to the life river sweet give the from plant water,sweet water from the river give life to the plant,sweet water from the river give life to the plant
peace house / good / people reed clump heart big life beautiful shelter / content papyrus sweet (satisfied) great,papyrus clump reed shelter house people life peace / content (satisfied) sweet beautiful / good heart great / big,papyrus clump reed shelter house people life peace / content (satisfied) sweet beautiful / good heart great / big
the temple servant the to conical carry altar stone loaf,servant carry the conical loaf to the stone temple altar,servant carry the conical loaf to the stone temple altar
negation peace / fear life (satisfied) beautiful satisfy heart sweet / woman good peace (no/not) / man content,negation (no/not) fear heart peace / satisfy life sweet beautiful / good peace / content (satisfied) man woman,negation (no/not) fear heart peace / satisfy life sweet beautiful / good peace / content (satisfied) man woman
old of man ka beautiful become spirit youth with power,beautiful youth become old man with power of spirit ka,beautiful youth become old man with power of spirit ka
behind the the brick stay big gate city wall of,gate of the city stay behind the big brick wall,gate of the city stay behind the big brick wall
on vessel scribe house scroll river the carry to papyrus,vessel on river carry papyrus scroll to the scribe house,vessel on river carry papyrus scroll to the scribe house
basket and with in adze the handle chisel stay the,chisel and adze stay in the basket with the handle,chisel and adze stay in the basket with the handle
with scribe and on chisel writing stone great hand do,great scribe do writing on stone with chisel and hand,great scribe do writing on stone with chisel and hand
the senet board use folded cover to man beautiful cloth,man use folded cloth to cover the beautiful senet board,man use folded cloth to cover the beautiful senet board
of djed mighty king backbone to give land the stability,mighty backbone of king give stability djed to the land,mighty backbone of king give stability djed to the land
birth on king law gives throne to sedge the the,sedge king on the throne gives birth to the law,sedge king on the throne gives birth to the law
west underground life star to soul (ba) horizon mountain sky power become,west underground mountain soul (ba) life star sky to become horizon power,west underground mountain soul (ba) life star sky to become horizon power
peace temple force head life of god power / / authority altar ox offering strength,head of ox strength / force power god temple offering peace / altar life authority,head of ox strength / force power god temple offering peace / altar life authority
on side adze of rib stay and animal chisel the,chisel and adze stay on the side rib of animal,chisel and adze stay on the side rib of animal
of the gate god horizon the opens great for seated,gate of the horizon opens for the great seated god,gate of the horizon opens for the great seated god
the god above desert mighty of hill authority great stay,mighty authority of god stay above the great desert hill,mighty authority of god stay above the great desert hill
lake hoe tills the near the plows with man field,man with the hoe plows tills the field near lake,man with the hoe plows tills the field near lake
the light great to give fire god temple in seated,great fire in temple give light to the seated god,great fire in temple give light to the seated god
father the desert hill soul ba to the fly of,soul ba of the father fly to the desert hill,soul ba of the father fly to the desert hill
the of mother door see youth reed placenta shelter through,mother see placenta of youth through the reed shelter door,mother see placenta of youth through the reed shelter door
on of scribe papyrus the scroll thing writing the do,scribe do writing of the thing on the papyrus scroll,scribe do writing of the thing on the papyrus scroll
on the servant king of fire do of altar offering,servant of king do offering of fire on the altar,servant of king do offering of fire on the altar
lake beauty calm star reflects peace sky,lake reflects sky star beauty calm peace,lake reflects sky star beauty calm peace
man the old jar drink and woman from milk milk,old man and woman drink milk from the milk jar,old man and woman drink milk from the milk jar
snake emerge near road and cobra from the the field,snake and cobra emerge from the field near the road,snake and cobra emerge from the field near the road
mighty djed king land backbone to of the give stability,mighty backbone of king give stability djed to the land,mighty backbone of king give stability djed to the land
god the give venerated to life the seated ankh father,venerated father give the life ankh to the seated god,venerated father give the life ankh to the seated god
the voice of papyrus of town on people scribe write,scribe of town write the voice of people on papyrus,scribe of town write the voice of people on papyrus
board play bread of eat senet man loaf while he,man play senet board while he eat loaf of bread,man play senet board while he eat loaf of bread
law authority hears stability truth people (djed) king speak,king hears people speak truth authority law stability (djed),king hears people speak truth authority law stability (djed)
beautiful mother spirit the give youth to ka love of,spirit ka of mother give love to the beautiful youth,spirit ka of mother give love to the beautiful youth
venerated star father the sees slope the above desert hill,venerated father sees the star above the desert hill slope,venerated father sees the star above the desert hill slope
tills plows with man strong the field the hoe lake,strong man with the hoe plows tills the field lake,strong man with the hoe plows tills the field lake
stay three with in fox handle the skins basket the,three fox skins stay in the basket with the handle,three fox skins stay in the basket with the handle
youth ka man become beautiful with power of spirit old,beautiful youth become old man with power of spirit ka,beautiful youth become old man with power of spirit ka
king of heart the speak of god to the mouth,mouth of god speak to the heart of the king,mouth of god speak to the heart of the king
writing the grain of town in book do of scribe,scribe of town do writing of grain in the book,scribe of town do writing of grain in the book
and clump chick fly lake quail papyrus above the swallow,quail chick and swallow fly above the papyrus clump lake,quail chick and swallow fly above the papyrus clump lake
desert of master the above stay spirit ka hill great,spirit ka of master stay above the great desert hill,spirit ka of master stay above the great desert hill
stay desert mighty of above hill master authority the strong,mighty authority of master stay strong above the desert hill,mighty authority of master stay strong above the desert hill
backbone strength plows with the of man old great field,old man with backbone of strength plows the great field,old man with backbone of strength plows the great field
/ hill star force mountain fear horizon strength desert power sky,mountain desert hill horizon sky star fear power strength / force,mountain desert hill horizon sky star fear power strength / force
board senet in play stone the house king the great,great king play the senet board in the stone house,great king play the senet board in the stone house
to star horizon bird life sky sees soul of head become (ba),head of bird sees sky horizon star life soul (ba) to become,head of bird sees sky horizon star life soul (ba) to become
great mountain of in storm above fear man make heart,great storm above mountain make fear in heart of man,great storm above mountain make fear in heart of man
all lord every becomes great of king of basket city,great king of city becomes lord of every basket all,great king of city becomes lord of every basket all
the of man eye no authority can hide from negation,negation no man can hide from the eye of authority,negation no man can hide from the eye of authority
milk jar and old woman man house the drink from,old man and woman drink from the milk jar house,old man and woman drink from the milk jar house
with hoe field plows the man strong the road riverbank,strong man with the hoe plows the riverbank field road,strong man with the hoe plows the riverbank field road
seat adze the to beautiful for use god man make,man use adze to make the beautiful seat for god,man use adze to make the beautiful seat for god
people seated authority city temple / throne king holds town power,seated king holds authority power throne temple people city / town,seated king holds authority power throne temple people city / town
eat he board bread of while loaf play senet man,man play senet board while he eat loaf of bread,man play senet board while he eat loaf of bread
sees ka temple spirit eye father of of truth in,spirit ka of father sees eye of truth in temple,spirit ka of father sees eye of truth in temple
jar the milk drink old man sweet in from temple,old man drink sweet milk from the jar in temple,old man drink sweet milk from the jar in temple
on strength of use adze stone with the man backbone,man with backbone of strength use adze on the stone,man with backbone of strength use adze on the stone
jars in house rack of in stay scribe the the,jars in rack stay in the house of the scribe,jars in rack stay in the house of the scribe
writing do master thing of scribe of mouth hear and,scribe hear mouth of master and do writing of thing,scribe hear mouth of master and do writing of thing
peace people blessing offering temple god gather,people gather temple offering peace god blessing,people gather temple offering peace god blessing
skins with the three shelter reed man stay behind fox,man with three fox skins stay behind the reed shelter,man with three fox skins stay behind the reed shelter
king djed the give lord of stability all to seated,lord of all give stability djed to the seated king,lord of all give stability djed to the seated king
leaf writing hold of thing do hand reed to scribe,hand of scribe hold reed leaf to do writing thing,hand of scribe hold reed leaf to do writing thing
hoe river strong field the with the plows near man,strong man with the hoe plows the field near river,strong man with the hoe plows the field near river
of mother ka beautiful heart youth spirit loves the of,spirit ka of mother loves the heart of beautiful youth,spirit ka of mother loves the heart of beautiful youth
lotus plant loves milk and seated the the woman beautiful,seated woman loves the beautiful lotus plant and the milk,seated woman loves the beautiful lotus plant and the milk
the djed mighty of backbone land king stability to give,mighty backbone of king give stability djed to the land,mighty backbone of king give stability djed to the land
strong hoe riverbank plows with tills man field the the,strong man with the hoe plows tills the field riverbank,strong man with the hoe plows tills the field riverbank
in on seated throne to god give power king house,seated god on throne give power to king in house,seated god on throne give power to king in house
horizon of become spirit ka king above star sky in,spirit ka of king become star in sky above horizon,spirit ka of king become star in sky above horizon
night wonder beauty life thousand star sky,night sky star thousand beauty wonder life,night sky star thousand beauty wonder life
great on fox the skins wear king three throne seat,great king wear three fox skins on the seat throne,great king wear three fox skins on the seat throne
chisel and great writing with hand stone do on scribe,great scribe do writing on stone with chisel and hand,great scribe do writing on stone with chisel and hand
near horned door viper brick hide bolt the in the,horned viper hide in the brick near the door bolt,horned viper hide in the brick near the door bolt
voice man the star no negation hear can the of,negation no man can hear the voice of the star,negation no man can hear the voice of the star
star bird horizon to like soul fly above become swallow,swallow bird fly above horizon like soul to become star,swallow bird fly above horizon like soul to become star
stay the bolt behind door the of wall city strong,door bolt of the city stay strong behind the wall,door bolt of the city stay strong behind the wall
peace begets house love heart / life placenta gives woman birth mother sweet,placenta gives birth / begets life mother woman house love peace sweet heart,placenta gives birth / begets life mother woman house love peace sweet heart
the god of the hold great authority of hand king,hand of king hold the authority of the great god,hand of king hold the authority of the great god
board senet play the stone top king great upon mountain,great king play senet board upon the mountain top stone,great king play senet board upon the mountain top stone
near in viper horned the basket brick handle with hide,horned viper hide in the basket with handle near brick,horned viper hide in the basket with handle near brick
and for town of hand great thing do king city,hand of king do great thing for city and town,hand of king do great thing for city and town
beautiful chick plant and swallow quail the lotus fly above,quail chick and swallow fly above the beautiful lotus plant,quail chick and swallow fly above the beautiful lotus plant
make storm great above heart mountain man of in fear,great storm above mountain make fear in heart of man,great storm above mountain make fear in heart of man
gate bolt child mother content peace / (satisfied) father door love life house,father mother love child life house gate door bolt peace / content (satisfied),father mother love child life house gate door bolt peace / content (satisfied)
mighty of authority desert above the hill god stay the,mighty authority of the god stay above the desert hill,mighty authority of the god stay above the desert hill
shelter and carry reed loaf the the servant to jar,servant carry the jar and loaf to the reed shelter,servant carry the jar and loaf to the reed shelter
of the skins father stay three back fox the on,three fox skins stay on the back of the father,three fox skins stay on the back of the father
in temple grow water gate plant beautiful of lotus near,beautiful lotus plant grow in water near gate of temple,beautiful lotus plant grow in water near gate of temple
eye the hide no can snake from king of negation,negation no snake can hide from the eye of king,negation no snake can hide from the eye of king
power people make mighty on fear storm of sky riverbank,mighty storm on riverbank make people fear power of sky,mighty storm on riverbank make people fear power of sky
statue stay the on bird chisel adze and soul ba,chisel and adze stay on the soul ba bird statue,chisel and adze stay on the soul ba bird statue
in to give house fire in people great peace hearth,great fire in hearth give peace to people in house,great fire in hearth give peace to people in house
can stay behind ka no the spirit gate negation forever,negation no spirit ka can stay behind the gate forever,negation no spirit ka can stay behind the gate forever
do strength stone / big hand authority cut power force great / cross chisel,cross cut stone chisel do hand strength / force power great / big authority,cross cut stone chisel do hand strength / force power great / big authority
the seated voice quail of house chick hear in woman,seated woman in house hear voice of the quail chick,seated woman in house hear voice of the quail chick
house in the the great board senet play king stone,great king play the senet board in the stone house,great king play the senet board in the stone house
place in mother placenta the temple of youth house great,mother place placenta of youth in the great temple house,mother place placenta of youth in the great temple house
above mountain king become great of river mighty authority like,mighty authority of king become great like mountain above river,mighty authority of king become great like mountain above river
on make fear power the storm the people riverbank strong,strong storm on the riverbank make the people fear power,strong storm on the riverbank make the people fear power
pillar stay of backbone the in master ka spirit djed,spirit ka of master stay in the backbone djed pillar,spirit ka of master stay in the backbone djed pillar
of fox servant place hand skins under stool the three,hand of servant place three fox skins under the stool,hand of servant place three fox skins under the stool
sweet lake the in spirit beautiful plant become to lotus,beautiful lotus plant in lake become sweet to the spirit,beautiful lotus plant in lake become sweet to the spirit
and jar house in from man senet drink play board,man play senet board and drink from jar in house,man play senet board and drink from jar in house
man senet master board king the play sedge with old,sedge king play senet board with the old man master,sedge king play senet board with the old man master
gate of great board senet city near play the king,great king of city play senet board near the gate,great king of city play senet board near the gate
youth placenta shelter door mother through reed see the of,mother see placenta of youth through the reed shelter door,mother see placenta of youth through the reed shelter door
he king birth horizon sky life life begets / above gives / (ankh),he / king gives birth / begets life life (ankh) above horizon sky,he / king gives birth / begets life life (ankh) above horizon sky
fire peace house hearth great in people give to in,great fire in hearth give peace to people in house,great fire in hearth give peace to people in house
soul bolt of of door opens for temple god the,door bolt of temple opens for the soul of god,door bolt of temple opens for the soul of god
hill desert the ka stay of master great above spirit,spirit ka of master stay above the great desert hill,spirit ka of master stay above the great desert hill
make storm desert mountain great dark the the hill above,great storm above the mountain make the desert hill dark,great storm above the mountain make the desert hill dark
becomes great city the the of lord road king of,great king of the city becomes lord of the road,great king of the city becomes lord of the road
people give loaf to strength heart the sweet bread of,sweet loaf of bread give strength to the heart people,sweet loaf of bread give strength to the heart people
the youth the placenta mother the of in house see,mother see the placenta of the youth in the house,mother see the placenta of the youth in the house
peace / field river abundance riverbank people / pellet life satisfy grain,river riverbank field grain / pellet people life abundance peace / satisfy,river riverbank field grain / pellet people life abundance peace / satisfy
mountain father of slope above ba great soul fly the,soul ba of father fly above the great mountain slope,soul ba of father fly above the great mountain slope
chisel scribe use temple the stone to make gate and,scribe use chisel and stone to make the temple gate,scribe use chisel and stone to make the temple gate
rib belly side on the and altar great stay animal,animal belly and side rib stay on the great altar,animal belly and side rib stay on the great altar
servant the stone do the offering king altar on of,servant of the king do offering on the stone altar,servant of the king do offering on the stone altar
of god soul man great mountain ba behind old hears,old man hears soul ba of great god behind mountain,old man hears soul ba of great god behind mountain
do god hear and truth of of scribe mouth writing,scribe hear mouth of god and do writing of truth,scribe hear mouth of god and do writing of truth
heart the mother beautiful loves gold the with youth of,mother loves the beautiful youth with the heart of gold,mother loves the beautiful youth with the heart of gold
on the skins back vessel the of stay fox three,three fox skins stay on the back of the vessel,three fox skins stay on the back of the vessel
authority (djed) town fear stability / club great force mighty / power strength city people / strong,club fear people city / town power authority strength / force strong great / mighty stability (djed),club fear people city / town power authority strength / force strong great / mighty stability (djed)
bread of hand offering king do altar on of stone,hand of king do offering of bread on stone altar,hand of king do offering of bread on stone altar
town every ankh to of the life people give lord,lord of every town give life ankh to the people,lord of every town give life ankh to the people
ba of voice the father soul venerated bird the hear,venerated father hear the voice of the soul ba bird,venerated father hear the voice of the soul ba bird
bread board of eat loaf play while man he senet,man play senet board while he eat loaf of bread,man play senet board while he eat loaf of bread
the hold riverbank the near road vessel rope tethering great,tethering rope hold the vessel near the great riverbank road,tethering rope hold the vessel near the great riverbank road
to great mighty underground star scarab become west sky / horizon become / soul (ba) life,scarab / become to become life soul (ba) west underground star sky horizon great / mighty,scarab / become to become life soul (ba) west underground star sky horizon great / mighty
king / / mighty life exists (or house gate power content peace authority he / people (satisfied) opens great / is found),he / king opens / exists (or is found) gate house people peace / content (satisfied) authority power life great / mighty,he / king opens / exists (or is found) gate house people peace / content (satisfied) authority power life great / mighty
ka spirit stay city of the above strong master the,spirit ka of the master stay strong above the city,spirit ka of the master stay strong above the city
hand tie servant three fox skins flax twisted of with,hand of servant tie three fox skins with twisted flax,hand of servant tie three fox skins with twisted flax
hand of horizon life give ankh of god lord to,hand of god give life ankh to lord of horizon,hand of god give life ankh to lord of horizon
ka loaf life bread spirit sweet give the to of,sweet loaf of bread give life to the spirit ka,sweet loaf of bread give life to the spirit ka
rope rope hand man coil hold of of tethering and,hand of man hold coil of rope and tethering rope,hand of man hold coil of rope and tethering rope
chick river and in papyrus quail lake near clump hide,quail chick hide in papyrus clump near river and lake,quail chick hide in papyrus clump near river and lake
is road gate peace authority exists life power people / found) do town (or opens,gate opens / exists (or is found) road town people do life peace authority power,gate opens / exists (or is found) road town people do life peace authority power
heart house youth mother the the see in of the,mother see the heart of the youth in the house,mother see the heart of the youth in the house
ankh god the to father life seated venerated the give,venerated father give the life ankh to the seated god,venerated father give the life ankh to the seated god
people hear / listen sees fear law king authority power,king sees people hear / listen fear power authority law,king sees people hear / listen fear power authority law
god the desert stay great above mighty authority of hill,mighty authority of god stay above the great desert hill,mighty authority of god stay above the great desert hill
swallow quail the chick fly clump papyrus water and above,quail chick and swallow fly above the papyrus clump water,quail chick and swallow fly above the papyrus clump water
plant the lotus seated the star woman and beautiful loves,seated woman loves the beautiful lotus plant and the star,seated woman loves the beautiful lotus plant and the star
work force strength life power hand forearm / do people,forearm hand power strength / force work do life people,forearm hand power strength / force work do life people
mountain (ba) star to power life west horizon sky underground soul become,west underground mountain soul (ba) life star sky to become horizon power,west underground mountain soul (ba) life star sky to become horizon power
of in negation king heart the stay the fear no,negation no fear stay in the heart of the king,negation no fear stay in the heart of the king
great mountain life hill lake river big water slope sweet / peace sky content ripple (satisfied) /,mountain hill slope river lake water ripple life peace / content (satisfied) sweet sky great / big,mountain hill slope river lake water ripple life peace / content (satisfied) sweet sky great / big
venerated shelter father near bread the reed eat of loaf,venerated father eat loaf of bread near the reed shelter,venerated father eat loaf of bread near the reed shelter
ka man no spirit the in house can negation see,negation no man can see the spirit ka in house,negation no man can see the spirit ka in house
the to give near the placenta road earth riverbank mother,mother give placenta to the earth near the riverbank road,mother give placenta to the earth near the riverbank road
mighty temple town / stability city throne power / god (djed) great deity /,god / deity great / mighty power stability (djed) throne temple city / town,god / deity great / mighty power stability (djed) throne temple city / town
power hear king people listen fear / authority law sees,king sees people hear / listen fear power authority law,king sees people hear / listen fear power authority law
beautiful lotus the chick above quail and plant fly swallow,quail chick and swallow fly above the beautiful lotus plant,quail chick and swallow fly above the beautiful lotus plant
altar for life peace lord on of offering content do,lord of life do offering on altar for peace content,lord of life do offering on altar for peace content
big (tills) peace heart / / great life field plows people / force grain strength power pellet,plows (tills) field grain / pellet people life strength / force peace great / big heart power,plows (tills) field grain / pellet people life strength / force peace great / big heart power
mighty power of of the authority life stay lord with,mighty power of authority stay with the lord of life,mighty power of authority stay with the lord of life
star negation voice man no the can of the hear,negation no man can hear the voice of the star,negation no man can hear the voice of the star
the lotus the woman loves in plant seated beautiful water,seated woman loves the beautiful lotus plant in the water,seated woman loves the beautiful lotus plant in the water
milk man ripple speak loaf / drink bread eat of peace / / jar water satisfy,man eat / drink / speak loaf of bread milk jar water ripple peace / satisfy,man eat / drink / speak loaf of bread milk jar water ripple peace / satisfy
strong plows repeated man the the great river near field,strong man plows repeated the field near the great river,strong man plows repeated the field near the great river
stay rib altar offering belly on the animal side and,animal belly and side rib stay on the offering altar,animal belly and side rib stay on the offering altar
power rope animal belly / stability rope force control (djed) tethering strength,rope tethering rope animal belly control power strength / force stability (djed),rope tethering rope animal belly control power strength / force stability (djed)
lord ka heart of of temple in god sees spirit,spirit ka of god sees heart of lord in temple,spirit ka of god sees heart of lord in temple
seated woman in lake plant loves the lotus the beautiful,seated woman loves the beautiful lotus plant in the lake,seated woman loves the beautiful lotus plant in the lake
field tills the the field plows man strong with hoe,strong man with the hoe plows tills the field field,strong man with the hoe plows tills the field field
road tills field hoe man the with strong plows the,strong man with the hoe plows tills the field road,strong man with the hoe plows tills the field road
offering enters temple god gate peace opens altar,temple gate opens god enters peace altar offering,temple gate opens god enters peace altar offering
king on house to god seated give throne in power,seated god on throne give power to king in house,seated god on throne give power to king in house
(satisfied) house woman love content woman seated life peace / bolt gate door,woman seated woman house gate door bolt life love peace / content (satisfied),woman seated woman house gate door bolt life love peace / content (satisfied)
drink woman the house and milk old jar man from,old man and woman drink from the milk jar house,old man and woman drink from the milk jar house
writing scribe of truth the king of do hand for,hand of scribe do writing of truth for the king,hand of scribe do writing of truth for the king
exists gate / is house people opens found) enter peace (or,house gate opens / exists (or is found) people enter peace,house gate opens / exists (or is found) people enter peace
great ba father above the soul the of fly mountain,soul ba of the father fly above the great mountain,soul ba of the father fly above the great mountain
god bread vessel / give power to life peace altar jar of temple offering loaf,offering to give loaf of bread jar vessel god temple peace / altar life power,offering to give loaf of bread jar vessel god temple peace / altar life power
life youth give people to great like to father king,great king give life to people like father to youth,great king give life to people like father to youth
servant jar and carry the bread to milk old man,servant carry milk jar and bread to the old man,servant carry milk jar and bread to the old man
/ (ba) face body soul west from star emerge sky upon,soul (ba) emerge from body face / upon sky star west,soul (ba) emerge from body face / upon sky star west
people house do hand authority big / great servant peace life power,servant people house do hand life power authority peace great / big,servant people house do hand life power authority peace great / big
riverbank hill mountain behind great stay the and desert slope,great mountain and desert hill slope stay behind the riverbank,great mountain and desert hill slope stay behind the riverbank
in brick near with hide the viper horned basket handle,horned viper hide in the basket with handle near brick,horned viper hide in the basket with handle near brick
the great dark sky the storm desert make hill above,great storm above the desert hill make the sky dark,great storm above the desert hill make the sky dark
the servant sweet of to all master jar give milk,servant give sweet milk jar to the master of all,servant give sweet milk jar to the master of all
the heart seated of sees every truth person and god,seated god sees the heart and truth of every person,seated god sees the heart and truth of every person
no can hear man the star negation voice the of,negation no man can hear the voice of the star,negation no man can hear the voice of the star
hoe of becomes master field with grain and man plows,man with hoe plows field and becomes master of grain,man with hoe plows field and becomes master of grain
truth face sees heart upon eye beauty (truth/maat) peace / life feather,eye sees face / upon beauty truth feather (truth/maat) heart peace life,eye sees face / upon beauty truth feather (truth/maat) heart peace life
and milk the drink man old woman jar from house,old man and woman drink from the milk jar house,old man and woman drink from the milk jar house
/ peace people authority / great king / life power exists found) (satisfied) (or / opens he mighty content gate is house,he / king opens / exists (or is found) gate house people peace / content (satisfied) authority power life great / mighty,he / king opens / exists (or is found) gate house people peace / content (satisfied) authority power life great / mighty
clump near birth to gives papyrus youth great mother the,mother gives birth to youth near the great papyrus clump,mother gives birth to youth near the great papyrus clump
/ begets love gives child youth woman life house birth,woman gives birth / begets child youth life house love,woman gives birth / begets child youth life house love
scribe mouth the of king the town of hear great,scribe of town hear the mouth of the great king,scribe of town hear the mouth of the great king
to the youth beautiful mother thing and young father give,father and mother give beautiful thing to the young youth,father and mother give beautiful thing to the young youth
venerated / man (djed) life great marrow authority / old people temple mighty stability power heart,venerated / marrow old man authority heart life power stability (djed) great / mighty people temple,venerated / marrow old man authority heart life power stability (djed) great / mighty people temple
placenta the place reed in mother the of youth shelter,mother place placenta of the youth in the reed shelter,mother place placenta of the youth in the reed shelter
becomes road the king of city great lord the of,great king of the city becomes lord of the road,great king of the city becomes lord of the road
loves seated under woman sky light beautiful star and life,seated woman loves beautiful life under sky and star light,seated woman loves beautiful life under sky and star light
horned hide bolt viper gate cobra door behind the and,horned viper and cobra hide behind the door bolt gate,horned viper and cobra hide behind the door bolt gate
the tills lake field hoe the plows near man with,man with the hoe plows tills the field near lake,man with the hoe plows tills the field near lake
god ankh ka the spirit of give life to people,spirit ka of god give life ankh to the people,spirit ka of god give life ankh to the people
on mat and temple in the chisel stool stay adze,chisel and adze stay on the stool mat in temple,chisel and adze stay on the stool mat in temple
the hand conical mat stool servant on of loaf place,hand of servant place the conical loaf on stool mat,hand of servant place the conical loaf on stool mat
hoe tills man the plows lake with near field the,man with the hoe plows tills the field near lake,man with the hoe plows tills the field near lake
papyrus scribe writing thing power authority scroll scribe / book reed leaf,scribe writing / scribe papyrus scroll reed leaf book authority power thing,papyrus scroll writing / scribe book thing authority power life
no stay bolt behind negation spirit can door the gate,negation no spirit can stay behind the door bolt gate,negation no spirit can stay behind the door bolt gate
leaf shelter reed reed hold hand the youth of in,hand of youth hold reed leaf in the reed shelter,hand of youth hold reed leaf in the reed shelter
strong the above master desert mighty stay authority of hill,mighty authority of master stay strong above the desert hill,mighty authority of master stay strong above the desert hill
authority force house life bolt strength content fear peace people door / (satisfied) gate / power,door bolt gate house fear people authority power strength / force life peace / content (satisfied),door bolt gate house fear people authority power strength / force life peace / content (satisfied)
father mother peace woman house love life people man,father mother man woman people house life love peace,father mother man woman people house life love peace
of beautiful ka youth of face spirit heart sees mother,spirit ka of mother sees beautiful face of youth heart,spirit ka of mother sees beautiful face of youth heart
strength city the whole king give mighty backbone to of,mighty backbone of king give strength to the whole city,mighty backbone of king give strength to the whole city
in house the master the ka of stay spirit stone,spirit ka of the master stay in the stone house,spirit ka of the master stay in the stone house
stay chisel basket the adze in the handle and with,chisel and adze stay in the basket with the handle,chisel and adze stay in the basket with the handle
to thing of reed use leaf do town writing scribe,scribe of town use reed leaf to do writing thing,scribe of town use reed leaf to do writing thing
stay of fox the on three the father back skins,three fox skins stay on the back of the father,three fox skins stay on the back of the father
field plows hoe mountain old with near the the man,old man with hoe plows the field near the mountain,old man with hoe plows the field near the mountain
scroll writing scribe reed power papyrus / knowledge book authority leaf,reed leaf writing / scribe papyrus scroll book knowledge authority power,papyrus scroll writing / scribe book knowledge authority power
in beautiful woman loves the plant the lotus seated lake,seated woman loves the beautiful lotus plant in the lake,seated woman loves the beautiful lotus plant in the lake
to give the animal sweet milk belly in jar strength,sweet milk in jar give strength to the animal belly,sweet milk in jar give strength to the animal belly
of the to lord give city djed every town stability,lord of every town give stability djed to the city,lord of every town give stability djed to the city
chisel on adze and do with man work brick stone,man with chisel and adze do work on stone brick,man with chisel and adze do work on stone brick
plant loves lotus the the water woman in beautiful seated,seated woman loves the beautiful lotus plant in the water,seated woman loves the beautiful lotus plant in the water
swallow fly soul king to of like ba bird horizon,soul ba of king fly like swallow bird to horizon,soul ba of king fly like swallow bird to horizon
the king carry to the conical seated great servant loaf,servant carry the conical loaf to the great seated king,servant carry the conical loaf to the great seated king
stay city above the throne venerated lord in seat the,venerated lord stay in the seat throne above the city,venerated lord stay in the seat throne above the city
of no can the eye hide from negation god man,negation no man can hide from the eye of god,negation no man can hide from the eye of god
hear truth writing of god mouth of do scribe and,scribe hear mouth of god and do writing of truth,scribe hear mouth of god and do writing of truth
hear no voice man the can the star negation of,negation no man can hear the voice of the star,negation no man can hear the voice of the star
jar offering / loaf peace bread vessel conical loaf god altar (give) of temple,offering loaf of bread conical loaf (give) jar vessel temple god peace / altar,offering loaf of bread conical loaf (give) jar vessel temple god peace / altar
sweet lake the ripple seated of woman loves water the,seated woman loves the sweet water of the lake ripple,seated woman loves the sweet water of the lake ripple
stay the master of house stone the ka spirit in,spirit ka of the master stay in the stone house,spirit ka of the master stay in the stone house
the twisted use for vessel to rope flax man make,man use twisted flax to make rope for the vessel,man use twisted flax to make rope for the vessel
feather balance judgment (truth/maat) heart soul (ba) truth,heart truth feather (truth/maat) balance judgment soul (ba),heart truth feather (truth/maat) balance judgment soul (ba)
of do god of writing hear scribe truth and mouth,scribe hear mouth of god and do writing of truth,scribe hear mouth of god and do writing of truth
for every people hold handle grain and loaf with basket,basket with handle hold grain and loaf for every people,basket with handle hold grain and loaf for every people
/ lord altar basket god temple every to give all) / authority peace power life (lord offering /,basket (lord / all) lord / every offering to give temple god peace / altar life power authority,basket (lord / all) lord / every offering to give temple god peace / altar life power authority
master every the of venerated woman hear man heart and,venerated master hear the heart of every man and woman,venerated master hear the heart of every man and woman
life love bolt peace woman content / woman gate (satisfied) house seated door,woman seated woman house gate door bolt life love peace / content (satisfied),woman seated woman house gate door bolt life love peace / content (satisfied)
