Input,Target,Prediction
bolt finds door youth,youth finds door bolt,youth finds door bolt
feather honor truth people,people honor feather truth,people honor feather truth
man stone vessel finds,man finds stone vessel,man finds stone vessel
town god desert protect,god protect desert town,god protect desert town
youth father guide love,father guide youth love,father guide youth love
open door people town,people open town door,people open town door
speak master hears scribe,master hears scribe speak,scribe hears master speak
guard servant gate river,servant guard river gate,servant guard river gate
seek sweet peace youth,youth seek sweet peace,youth seek sweet peace
hill man stone climb,man climb hill stone,man climb hill stone
open servant door house,servant open house door,servant open house door
god sees old man,old man sees god,old man sees god
people seated honor king,people honor seated king,people honor seated king
father youth beautiful loves,father loves beautiful youth,father loves beautiful youth
people walk horizon west,people walk horizon west,people walk west horizon
riverbank people west walk,people walk west riverbank,people walk riverbank west
flax twisted follow man,man follow twisted flax,man follow twisted flax
temple build people pillar,people build temple pillar,people build temple pillar
man hear storm river,man hear storm river,man hear storm river
servant fill milk jar,servant fill jar milk,servant fill jar milk
soul youth strong seek,youth seek strong soul,youth seek strong soul
makes town big king,king makes big town,king makes big town
sees town great youth,youth sees great town,youth sees great town
give youth mother peace,mother give youth peace,mother give youth peace
youth sees town great,youth sees great town,youth sees great town
ripple water drink man,man drink water ripple,man drink water ripple
heart peace sweet finds,heart finds sweet peace,heart finds sweet peace
people power grant god,god grant power people,god grant power people
strong grant life god,god grant strong life,god grant strong life
woman plant lotus sees,woman sees lotus plant,woman sees lotus plant
gives life great god,god gives great life,god gives great life
life youth seek heart,youth seek heart life,youth seek heart life
lord people sees mighty,mighty lord sees people,mighty lord sees people
star horizon finds king,king finds horizon star,king finds horizon star
seek youth life heart,youth seek heart life,youth seek heart life
gate city servant guard,servant guard city gate,servant guard city gate
finds great peace heart,heart finds great peace,heart finds great peace
clean servant temple stool,servant clean temple stool,servant clean temple stool
sweet god grant peace,god grant sweet peace,god grant sweet peace
gives three skins father,father gives three skins,father gives three skins
youth feel life sweet,youth feel sweet life,youth feel sweet life
lift man pillar stone,man lift stone pillar,man lift stone pillar
lord servant basket bring,servant bring basket lord,servant bring basket lord
throne honor god people,people honor throne god,people honor god throne
gives man stone vessel,man gives stone vessel,man gives stone vessel
mother hold youth spirit,mother hold youth spirit,mother hold youth spirit
see woman lake sky,woman see lake sky,woman see lake sky
soul god prayer hear,god hear soul prayer,god hear soul prayer
father road great finds,father finds great road,father finds great road
river woman walk road,woman walk river road,woman walk river road
man life feel heart,man feel heart life,man feel heart life
west people cross river,people cross river west,people cross river west
mouth finds grain pellet,mouth finds grain pellet,mouth finds grain pellet
grain eats bird pellet,bird eats grain pellet,bird eats grain pellet
seat throne king servant,servant seat throne king,servant seat throne king
heart mother give sweet,mother give sweet heart,mother give sweet heart
king servant seat seated,servant seat seated king,servant seat seated king
mother beautiful sees youth,mother sees beautiful youth,mother sees beautiful youth
heart finds peace sweet,heart finds sweet peace,heart finds sweet peace
people town protect god,god protect town people,god protect town people
pillar gives stability god,god gives stability pillar,god gives stability pillar
open shelter reed people,people open reed shelter,people open reed shelter
people god temple praise,people praise temple god,people praise temple god
ripple river drink man,man drink river ripple,man drink river ripple
youth peace give mother,mother give youth peace,mother give youth peace
road woman horizon walk,woman walk horizon road,woman walk horizon road
give youth mother heart,mother give youth heart,mother give youth heart
man see sky star,man see star sky,man see star sky
feather woman truth see,woman see feather truth,woman see feather truth
god sky star rule,god rule sky star,god rule sky star
guide road youth father,father guide youth road,father guide youth road
rope sickle cuts man,man cuts rope sickle,man cuts rope sickle
youth power hold mother,mother hold youth power,mother hold youth power
see swallow woman sky,woman see swallow sky,woman see swallow sky
heart woman feel strong,woman feel strong heart,woman feel strong heart
woman bring peace content,woman bring peace content,woman bring peace content
god soul gives life,god gives life soul,god gives life soul
hears truth god sweet,god hears sweet truth,god hears sweet truth
servant hill plows field,servant plows hill field,servant plows hill field
stone chisel cuts brick,stone chisel cuts brick,stone chisel cuts brick
desert follow road man,man follow desert road,man follow desert road
great heart peace becomes,heart becomes great peace,heart becomes great peace
people temple build brick,people build brick temple,people build brick temple
riverbank servant town guard,servant guard riverbank town,servant guard riverbank town
youth mother heart love,mother love youth heart,mother love youth heart
see horizon man star,man see star horizon,man see star horizon
stability gives god stone,god gives stability stone,god gives stability stone
sees slope king hill,king sees hill slope,king sees hill slope
sky see owl woman,woman see owl sky,woman see owl sky
woman hear owl sky,woman hear owl sky,woman hear owl sky
bird grain pellet eats,bird eats grain pellet,bird eats grain pellet
throne temple servant guard,servant guard temple throne,servant guard temple throne
man river watch flow,man watch river flow,man watch river flow
eats mouth sweet loaf,mouth eats sweet loaf,mouth eats sweet loaf
beautiful loves youth father,father loves beautiful youth,father loves beautiful youth
twisted makes servant flax,servant makes twisted flax,servant makes twisted flax
old man king hears,old man hears king,old man hears king
finds scribe stone chisel,scribe finds stone chisel,scribe finds stone chisel
plant lotus plant woman,woman plant lotus plant,woman plant lotus plant
bless grain god field,god bless grain field,god bless grain field
sees scribe papyrus scroll,scribe sees papyrus scroll,scribe sees papyrus scroll
plant lotus garden woman,woman plant lotus garden,woman plant lotus garden
father wisdom youth teach,father teach youth wisdom,father teach youth wisdom
makes hand rope tethering,hand makes tethering rope,hand makes tethering rope
great makes horizon god,god makes great horizon,god makes great horizon
drink river man water,man drink river water,man drink water river
give youth power mother,mother give youth power,mother give youth power
servant stone stool clean,servant clean stone stool,servant clean stone stool
mountain stone youth climb,youth climb mountain stone,youth climb stone mountain
woman beautiful man loves,man loves beautiful woman,man loves beautiful woman
cobra finds animal belly,cobra finds animal belly,cobra finds animal belly
man spirit feel strong,man feel strong spirit,man feel strong spirit
servant bring plant lotus,servant bring lotus plant,servant bring lotus plant
people town build city,people build city town,people build city town
mountain sky woman see,woman see mountain sky,woman see mountain sky
offering sweet woman makes,woman makes sweet offering,woman makes sweet offering
behind hill cobra emerges,cobra emerges behind hill,cobra emerges behind hill
see man ox head,man see head ox,man see head ox
teach wisdom youth father,father teach youth wisdom,father teach youth wisdom
hold strength youth mother,mother hold youth strength,mother hold youth strength
finds hare man desert,man finds desert hare,man finds desert hare
chisel scribe stone sees,scribe sees stone chisel,scribe sees stone chisel
grant ankh life god,god grant life ankh,god grant life ankh
