Input,Target,Prediction
reads book scribe the mother the the for,the scribe reads the book for the mother,the scribe reads the book for the mother
the scroll reads all for papyrus the scribe,the scribe reads the papyrus scroll for all,the scribe reads the papyrus scroll scroll scroll for all
scroll truth with sees a a scribe papyrus,a scribe with a papyrus scroll sees truth,a scribe with a papyrus scroll sees truth
a field stone finds of lord the the,the lord of the field finds a stone,the lord of the field finds a stone
at night riverbank near fear snake people,people fear snake near riverbank at night,people fear snake near riverbank at night
is house life of a above star the,a star is above the house of life,a star is above the house of life
lotus altar places today peacefully upon offering woman,woman places lotus offering upon altar peacefully today,woman places lotus offering upon altar peacefully today
youth very heart good is of the a,the heart of a youth is very good,the heart of a youth is very good
fire bird a ka the of becomes spirit,the spirit ka becomes a bird of fire,the spirit ka becomes a bird of fire
a the youth star the in water finds,the youth finds a star in the water,the youth finds a star in the water
hill the moves great storm across the west,the great storm moves across the west hill,the great storm moves across the west hill
star in a becomes a soul the sky,a soul becomes a star in the sky,a soul becomes a star in the sky
swallow city high the over a flies town,a swallow flies over the high city town,a swallow flies over the high city town
fox a man three finds skins with peace,a man with three fox skins finds peace,a man with three fox skins finds peace
the in ka finds content the temple spirit,the spirit ka finds content in the temple,the spirit ka finds content in the temple
daughter gives beautiful birth a the to mother,the mother gives birth to a beautiful daughter,the mother gives birth to a beautiful daughter
woman a is good of the heart very,the heart of a woman is very good,the heart of a woman is very good
the thousand river stars above bank a shine,a thousand stars shine above the river bank,a thousand stars shine above the river bank
grinds woman today bread into for offering grain,woman grinds grain into bread for offering today,woman grinds grain into bread for offering today
shelter great burns near the a fire reed,a great fire burns near the reed shelter,a great fire burns near the reed shelter
is chisel a the cut stone used to,a chisel is used to cut the stone,a chisel is used to cut the stone
guards of silently west god gate underground realm,god guards west gate of underground realm silently,god guards west gate of underground realm silently
hides clump the papyrus quail in a chick,a quail chick hides in the papyrus clump,a quail chick hides in the papyrus clump
the man mat upon the old sits stone,the old man sits upon the stone mat,the old man sits upon the stone mat
brings woman the a to altar a jar,a woman brings a jar to the altar,a woman brings a jar to the altar
life the in man truth old sees the,the old man sees the truth in life,the old man sees the truth in life
of the king sits throne gold upon a,a king sits upon the throne of gold,a king sits upon the throne of gold
man binds the rope twisted flax the for,the man binds the twisted flax for rope,the man binds the twisted flax for rope
the river great town the near city is,the great city town is near the river,the great city town is near the river
man life in the power great is of,the great power of life is in man,the great power of life is in man
the sits above a bird door temple head,a bird head sits above the temple door,a bird head sits above the temple door
adze the with makes an stool man a,a man with an adze makes the stool,a man with an adze makes the stool
to offering for temple woman peace god brings,woman brings offering to temple for god peace,woman brings offering to temple for god peace
master speaks the authority of with house the,the master of the house speaks with authority,the master of the house speaks with authority
the the to spirit finds way sky ka,the spirit ka finds the way to sky,the spirit ka finds the way to sky
the hears the god temple a woman in,a woman hears the god in the temple,a woman hears the god in the temple
a behind man walks with a town club,a man with a club walks behind town,a man with a club walks behind town
a king plays the with scribe board senet,a scribe plays senet board with the king,a scribe plays senet board with the king
water great town the the is city near,the great city town is near the water,the great city town is near the water
the of good heart very is youth a,the heart of a youth is very good,the heart of a youth is very good
finds sky the the path ka to spirit,the spirit ka finds the path to sky,the spirit ka finds the path to sky
gives of master milk house sweet the the,the master of the house gives sweet milk,the master of the house gives sweet milk
very the of scribe the is backbone straight,the backbone of the scribe is very straight,the backbone of the scribe is very straight
a the writes scribe truth book the about,the scribe writes a book about the truth,the scribe writes a book about the truth
breathes gently into clay life vessel god,god breathes life into clay vessel gently,god breathes life into clay vessel gently
woman west riverbank follows toward road calmly,woman follows riverbank road toward west calmly,woman follows riverbank road toward west calmly
from life ripple scarab people water become see,people see scarab become life from water ripple,people see scarab become life from water ripple
flies lake the above beautiful bird green a,a beautiful bird flies above the green lake,a beautiful bird flies above the green lake
to by fire speak father youth calmly listens,youth listens to father speak by fire calmly,youth listens to father speak by fire calmly
moves great the the storm sky across west,the great storm moves across the west sky,the great storm moves across the west sky
lotus the altar to woman a brings a,a woman brings a lotus to the altar,a woman brings a lotus to the altar
and man opens peace house enters safely door,man opens door and enters house safely peace,man opens door and enters house safely peace
grain a a gives king of thousand fields,a king gives a thousand fields of grain,a king gives a thousand fields of grain
man wind the of old hears the sound,the old man hears the sound of wind,the old man hears the sound of wind
a store grain jars of thousand are in,a thousand jars of grain are in store,a thousand jars of grain are in store
is god of ox rib side a for,a side rib of ox is for god,a side rib of ox is for god
protects a the authority with man house temple,a man with authority protects the temple house,a man with authority protects the temple house
above great power king city people and holds,king holds power above city and people great,king holds power above city and people great
rope a stone to tethering the man binds,a man binds the tethering rope to stone,a man binds the tethering rope to stone
gives a youth father the to ring a,a father gives a ring to the youth,a father gives a ring to the youth
sits the wall brick bird the head on,the bird head sits on the brick wall,the bird head sits on the brick wall
from with king authority great palace emerges,king emerges from palace with great authority,king emerges from palace with great authority
begins watches horizon youth sun as rise,youth watches horizon as sun begins rise,youth watches horizon as sun begins rise
scribe writing sits stool sacred on words,scribe sits on stool writing sacred words,scribe sits on stool writing sacred words
ring a a the gives to scribe king,a king gives a ring to the scribe,a king gives a ring to the scribe
hides field the green the desert in hare,the desert hare hides in the green field,the desert hare hides in the green field
single a scribe on marks stroke stone the,the scribe marks a single stroke on stone,the scribe marks a single stroke on stone
sits city a bird beautiful on the wall,a beautiful bird sits on the city wall,a beautiful bird sits on the city wall
the great chair king the sits throne upon,the great king sits upon the throne chair,the great king sits upon the throne chair
the west moves storm sky the great across,the great storm moves across the west sky,the great storm moves across the west sky
the spirit exists ka in the great temple,the spirit ka exists in the great temple,the spirit ka exists in the great temple
on ground a is belly lion animal the,a lion animal belly is on the ground,a lion animal belly is on the ground
to book the father the youth a gives,the father gives a book to the youth,the father gives a book to the youth
eternally grants throne djed stability strongly god to,god grants stability djed to throne eternally strongly,god grants stability djed to throne eternally strongly
the a in the sees cobra sand youth,a youth sees the cobra in the sand,a youth sees the cobra in the sand
man hoe a tilled ground the with a,a man with a hoe tilled the ground,a man with a hoe tilled the ground
hears the tree woman the bird a in,a woman hears the bird in the tree,a woman hears the bird in the tree
star is the a mountain side above great,a star is above the great mountain side,a star is above the great mountain side
tethering man around ties rope securely vessel,man ties tethering rope around vessel securely,man ties tethering rope around vessel securely
of the heart god sees the man seated,the seated god sees the heart of man,the seated god sees the heart of man
work people after house on inside mats rest,people rest on mats inside house after work,people rest on mats inside house after work
to chick gives servant a grain the quail,a servant gives grain to the quail chick,a servant gives grain to the quail chick
a high star gate is temple above the,a star is above the high temple gate,a star is above the high temple gate
gather near people town peace riverbank great at,people gather at riverbank near town great peace,people gather at riverbank near town great peace
walks the road a with the servant basket,the servant with a basket walks the road,the servant with a basket walks the road
is house of a peace above the star,a star is above the house of peace,a star is above the house of peace
within granting places soul body life god,god places soul within body granting life,god places soul within body granting life
season inspects flood king yearly begins before field,king inspects field before flood season begins yearly,king inspects field before flood season begins yearly
the sky the above great fire becomes mountain,the great sky becomes fire above the mountain,the great sky becomes fire above the mountain
house the of sees the master the field,the master of the house sees the field,the master of the house sees the field
gives the a book father a to mother,a father gives a book to the mother,a father gives a book to the mother
mother stands return at child awaiting gate,mother stands at gate awaiting child return,mother stands at gate awaiting child return
are thousand jars for god of grain a,a thousand jars of grain are for god,a thousand jars of grain are for god
behind cobra the moves a bolt door large,a cobra moves behind the large door bolt,a cobra moves behind the large door bolt
in god is great truth power of the,the great power of god is in truth,the great power of god is in truth
the the green hare desert in plant hides,the desert hare hides in the green plant,the desert hare hides in the green plant
loaf master eats a of house the the,the master of the house eats a loaf,the master of the house eats a loaf
power god great truth is the of in,the great power of god is in truth,the great power of truth is in god
a plant lake in water the lotus grows,a lotus plant grows in the lake water,a lotus plant grows in the lake water
a skins fox three with peace finds man,a man with three fox skins finds peace,a man with three fox skins finds peace
on plays great the master the senet board,the master plays on the great senet board,the master plays on the great senet board
old the king the to man seated speaks,the old man speaks to the seated king,the old man speaks to the seated king
very the strong backbone the is of father,the backbone of the father is very strong,the backbone of the father is very strong
a great is birth sign placenta of the,the placenta is a sign of great birth,the placenta is a sign of great birth
a green swallow clump from the flies papyrus,a swallow flies from the green papyrus clump,a swallow flies from the green papyrus clump
star bringing god above sends horizon life people,god sends star above horizon bringing life people,god sends star above horizon bringing life people
with a hears bird a woman the basket,a woman with a basket hears the bird,a woman with a basket hears the bird
is temple a in face the seen beautiful,a beautiful face is seen in the temple,a beautiful face is seen in the temple
the gives mother beautiful birth to a son,the mother gives birth to a beautiful son,the mother gives birth to a beautiful son
fire the becomes great the sky mountain above,the great sky becomes fire above the mountain,the great sky becomes fire above the mountain
handle basket with woman carries house to,woman carries basket with handle to house,woman carries basket with handle to house
temple father youth follows reverence into with,youth follows father into temple with reverence,youth follows father into temple with reverence
a the papyrus flies green clump over swallow,a swallow flies over the green papyrus clump,a swallow flies over the green papyrus clump
the god a scribe makes the writing for,the scribe makes a writing for the god,the scribe makes a writing for the god
seated king speaks scribe the the today to,the scribe speaks to the seated king today,the scribe speaks to the seated king today
sound the hears water old the man of,the old man hears the sound of water,the old man hears the sound of water
a papyrus writes stroke a scribe on single,a scribe writes on a single stroke papyrus,a scribe writes on a single stroke papyrus
shelter a hare the hides in desert reed,a desert hare hides in the reed shelter,a desert hare hides in the reed shelter
backbone is very ox the large the of,the backbone of the ox is very large,the backbone of the ox is very large
a voice king of the hears the scribe,a scribe hears the voice of the king,a scribe hears the voice of the king
the a reed shelter chick quail sits inside,a quail chick sits inside the reed shelter,a quail chick sits inside the reed shelter
upon offering places woman altar lotus today peacefully,woman places lotus offering upon altar peacefully today,woman places lotus offering upon altar peacefully today
to the king authority gives seated man the,the king gives authority to the seated man,the king gives authority to the seated man
star the water finds a the in youth,the youth finds a star in the water,the youth finds a star in the water
blue swim water the fish in thousand a,a thousand fish swim in the blue water,a thousand fish swim in the blue water
lake the in grows a beautiful lotus plant,a beautiful lotus plant grows in the lake,a beautiful lotus plant grows in the lake
safely man house peace door enters opens and,man opens door and enters house safely peace,man opens door and enters house safely peace
road the with the basket a walks servant,the servant with a basket walks the road,the servant with a basket walks the road
the of the master sees heart the house,the master of the house sees the heart,the master of the house sees the heart
emerges bringing god and light horizon life at,god emerges at horizon bringing light and life,god emerges at horizon bringing light and life
the through enters the ka spirit gate temple,the spirit ka enters through the temple gate,the spirit ka enters through the temple gate
authority king to man the gives the seated,the king gives authority to the seated man,the king gives authority to the seated man
uses the a scribe a chisel on throne,a scribe uses a chisel on the throne,a scribe uses a chisel on the throne
above the stars desert a shine hill thousand,a thousand stars shine above the desert hill,a thousand stars shine above the desert hill
the brings woman to jar a a altar,a woman brings a jar to the altar,a woman brings a jar to the altar
authority a the speaks to king with people,a king with authority speaks to the people,a king with authority speaks to the people
a of the man plows with strength god,a man plows with the strength of god,a man plows with the strength of god
riverbank beside woman walks road calmly,woman walks road beside riverbank calmly,woman walks road beside riverbank calmly
carries the jars a in a rack servant,a servant carries the jars in a rack,a servant carries the jars in a rack
dawn at behind river hears ripple woman house,woman hears river ripple behind house at dawn,woman hears river ripple behind house at dawn
the great spirit in exists temple the ka,the spirit ka exists in the great temple,the spirit ka exists in the great temple
plant clump lotus near grows a papyrus the,a lotus plant grows near the papyrus clump,a lotus plant grows near the papyrus clump
eats drinks man bread water and peacefully,man eats bread and drinks water peacefully,man eats bread and drinks water peacefully
above bird a temple sits head gate the,a bird head sits above the temple gate,a bird head sits above the temple gate
very heart god the is a of great,the heart of a god is very great,the heart of a god is very great
a the man side chisel a with cuts,a man with a chisel cuts the side,a man with a chisel cuts the side
a side cuts a chisel the with man,a man with a chisel cuts the side,a man with a chisel cuts the side
a three fox finds skins today the man,a man finds the three fox skins today,a man finds the three fox skins today
of field lord the finds the a stone,the lord of the field finds a stone,the lord of the field finds a stone
god life granting body soul places within,god places soul within body granting life,god places soul within body granting life
words faithfully of listens authority writes and scribe,scribe listens and writes words of authority faithfully,scribe listens and writes words of authority faithfully
in the a a jars scribe rack puts,a scribe puts the jars in a rack,a scribe puts the jars in a rack
is a the belly lion animal ground on,a lion animal belly is on the ground,a lion animal belly is on the ground
heart of sees the lord all things the,the lord of all things sees the heart,the lord of all things sees the heart
the tethering the rope holds river boat at,the tethering rope holds the boat at river,the tethering rope holds the boat at river
high star desert a hill the from emerges,a star emerges from the high desert hill,a star emerges from the high desert hill
peace a in the city find people thousand,a thousand people find peace in the city,a thousand people find peace in the city
scroll and woman opens reads inside slowly papyrus,woman opens papyrus scroll and reads slowly inside,woman opens papyrus scroll and reads slowly inside
the peace ka temple the in finds spirit,the spirit ka finds peace in the temple,the spirit ka finds peace in the temple
adze for an the uses chair scribe the,the scribe uses an adze for the chair,the scribe uses an adze for the chair
near finds a youth gate a stone the,a youth finds a stone near the gate,a youth finds a stone near the gate
man stool the upon the sits mat old,the old man sits upon the stool mat,the old man sits upon the stool mat
makes about the scribe heart writing the a,the scribe makes a writing about the heart,the scribe makes a writing about the heart
to his ring daughter a father a gives,a father gives a ring to his daughter,a father gives a ring to his daughter
calmly scribe papyrus light fire by scroll studies,scribe studies papyrus scroll by fire light calmly,scribe studies papyrus scroll scroll by fire light calmly
hears at owl man night behind house,man hears owl behind house at night,man hears owl behind house at night
flax a rope man binds into the twisted,a man binds the twisted flax into rope,a man binds the twisted flax into rope
the horizon becomes star a a in god,a star becomes a god in the horizon,a star becomes a god in the horizon
door a cobra powerful above sits the gate,a powerful cobra sits above the gate door,a powerful cobra sits above the gate door
king power with strengthens backbone god great of,god strengthens backbone of king with power great,god strengthens backbone of king with power great
gate sits a cobra door powerful the above,a powerful cobra sits above the gate door,a powerful cobra sits above the gate door
near belly is the the animal bank river,the animal belly is near the river bank,the animal belly is near the river bank
upon with great head places king authority crown,king places crown upon head with authority great,king places crown upon head with authority great
man adze with the an the wood cuts,the man with an adze cuts the wood,the man with an adze cuts the wood
becomes a star a man of soul the,the soul of a man becomes a star,the soul of a man becomes a star
a authority beautiful sees with man sky the,a man with authority sees the beautiful sky,a man with authority sees the beautiful sky
the city great thousand people to walk a,a thousand people walk to the great city,a thousand people walk to the great city
house protects club with the man a a,a man with a club protects the house,a man with a club protects the house
the scribe a the to people truth speaks,a scribe speaks the truth to the people,a scribe speaks the truth to the people
the lotus reed shelter grows a plant near,a lotus plant grows near the reed shelter,a lotus plant grows near the reed shelter
son birth beautiful mother gives a the to,the mother gives birth to a beautiful son,the mother gives birth to a beautiful son
to a jar the a carries master servant,a servant carries a jar to the master,a servant carries a jar to the master
bird reed beautiful on the a sits shelter,a beautiful bird sits on the reed shelter,a beautiful bird sits on the reed shelter
senet master the on plays great board the,the master plays on the great senet board,the master plays on the great senet board
seat king upon a the of gold sits,a king sits upon the seat of gold,a king sits upon the seat of gold
the lord the things of all sees truth,the lord of all things sees the truth,the lord of all things sees the truth
father to conical servant a gives a loaf,a servant gives a conical loaf to father,a servant gives a conical loaf to father
sees the lord of all things the truth,the lord of all things sees the truth,the lord of all things sees the truth
path ka finds the spirit the sky to,the spirit ka finds the path to sky,the spirit ka finds the path to sky
the shelter sits a chick inside quail reed,a quail chick sits inside the reed shelter,a quail chick sits inside the reed shelter
king authority great emerges with palace from,king emerges from palace with great authority,king emerges from palace with great authority
chick quail a in papyrus the hides clump,a quail chick hides in the papyrus clump,a quail chick hides in the papyrus clump
the all hears master of people the plea,the master of all people hears the plea,the master of all people hears the plea
desert great moves over land the storm the,the great storm moves over the desert land,the great storm moves over the desert land
of heart scribe the the hears the people,the scribe hears the heart of the people,the scribe hears the heart of the people
is a the of scribe very heart sweet,the heart of a scribe is very sweet,the heart of a scribe is very sweet
of people soul lord great the sees the,the great lord sees the soul of people,the great lord sees the soul of people
grows in plant ripple lotus the water the,the lotus plant grows in the water ripple,the lotus plant grows in the water ripple
to swallow the flies bank the river great,the swallow flies to the great river bank,the swallow flies to the great river bank
star a sky night emerges great the from,a star emerges from the great night sky,a star emerges from the great night sky
star of is above house life a the,a star is above the house of life,a star is above the house of life
of a truth finds scribe the heart the,a scribe finds the heart of the truth,a scribe finds the heart of the truth
the field king sees great of grain the,the great king sees the field of grain,the great king sees the field of grain
people king great and holds above city power,king holds power above city and people great,king holds power above city and people great
distances the swallow great river the over flies,the swallow flies great distances over the river,the swallow flies over the great river
woman field a with the basket sees a,a woman with a basket sees the field,a woman with a basket sees the field
very good is heart youth of the a,the heart of a youth is very good,the heart of a youth is very good
the city carries servant to grain gate a,a servant carries grain to the city gate,a servant carries grain to the city gate
grain of thousand a king are jars for,a thousand jars of grain are for king,a thousand jars of grain are for king
morning opens plant light lotus the the in,the lotus plant opens in the morning light,the lotus plant opens in the morning light
on beautiful city wall the bird a sits,a beautiful bird sits on the city wall,a beautiful bird sits on the city wall
the great temple the spirit ka in exists,the spirit ka exists in the great temple,the spirit ka exists in the great temple
stool with adze a the man an makes,a man with an adze makes the stool,a man with an adze makes the stool
goddess the to man great speaks old the,the old man speaks to the great goddess,the old man speaks to the great goddess
is sweet heart of a very the mother,the heart of a mother is very sweet,the heart of a mother is very sweet
gently clay woman into ripple water pours jar,woman pours water ripple into clay jar gently,woman pours water ripple into clay jar gently
the heart sees god great the of man,the great god sees the heart of man,the great god sees the heart of man
the of woman mother voice hears the a,a woman hears the voice of the mother,a woman hears the voice of the mother
fields a gives grain a of thousand king,a king gives a thousand fields of grain,a king gives a thousand fields of grain
the sits man old mat the upon stone,the old man sits upon the stone mat,the old man sits upon the stone mat
of a shines the above life house star,a star shines above the house of life,a star shines above the house of life
the upon seat of king sits authority a,a king sits upon the seat of authority,a king sits upon the seat of authority
a with man the a house club protects,a man with a club protects the house,a man with a club protects the house
field gathering for food mother walks grain household,mother walks field gathering grain for household food,mother walks field gathering grain for household food
thousand above hill the desert a stars shine,a thousand stars shine above the desert hill,a thousand stars shine above the desert hill
finds youth the a stone a in lake,a youth finds a stone in the lake,a youth finds a stone in the lake
temple the in seen a is beautiful face,a beautiful face is seen in the temple,a beautiful face is seen in the temple
high swallow wall over city the flies a,a swallow flies over the high city wall,a swallow flies over the high city wall
after storm under gather peacefully people sky,people gather under sky after storm peacefully,people gather under sky after storm peacefully
brings jars a servant in rack a the,a servant brings the jars in a rack,a servant brings the jars in a rack
the stone the a of lord field finds,the lord of the field finds a stone,the lord of the field finds a stone
thousand city the walk people a great to,a thousand people walk to the great city,a thousand people walk to the great city
the in youth finds a sand a ring,a youth finds a ring in the sand,a youth finds a ring in the sand
sky night filled star beneath woman stands,woman stands beneath star filled night sky,woman stands beneath star filled night sky
hill storm moves the across the west great,the great storm moves across the west hill,the great storm moves across the west hill
senet on a the king board plays great,a king plays on the great senet board,a king plays on the great senet board
writes scribe scroll the a papyrus white on,the scribe writes on a white papyrus scroll,a scribe writes on the white papyrus scroll
man today fox the skins finds three a,a man finds the three fox skins today,a man finds the three fox skins today
the the god backbone is truth of the,the backbone of the god is the truth,the backbone of the god is the truth
peace of is star a house the above,a star is above the house of peace,a star is above the house of peace
speaks people before old wisdom peacefully man,old man speaks wisdom before people peacefully,old man speaks wisdom before people peacefully
her the with a face woman mirror sees,the woman with a mirror sees her face,the woman with a mirror sees her face
a heart chisel a uses the for scribe,a scribe uses a chisel for the heart,a scribe uses a chisel for the heart
flies green over the papyrus clump swallow a,a swallow flies over the green papyrus clump,a swallow flies over the green papyrus clump
heart woman a of very the is good,the heart of a woman is very good,the heart of a woman is very good
the house gold shines the star above of,the star shines above the house of gold,the star shines above the house of gold
man god the to life great the gives,the great god gives life to the man,the great god gives life to the man
of venerated the marrow the is man life,the venerated marrow is the life of man,the venerated marrow is the life of man
chisel for scribe uses the a a heart,a scribe uses a chisel for the heart,a scribe uses a chisel for the heart
with reverence father follows youth temple into,youth follows father into temple with reverence,youth follows father into temple with reverence
above the life star of house shines a,a star shines above the house of life,a star shines above the house of life
thousand the life house of build bricks a,a thousand bricks build the house of life,a thousand bricks build the house of life
side good rib is the of ox the,the side rib of the ox is good,the side rib of the ox is good
the word hears a youth the of mother,a youth hears the word of the mother,a youth hears the word of the mother
lord of heart all sees the the things,the lord of all things sees the heart,the lord of all things sees the heart
of the very snake the long is backbone,the backbone of the snake is very long,the backbone of the snake is very long
shelter runs reed to hare the desert the,the desert hare runs to the reed shelter,the desert hare runs to the reed shelter
desert mountain a great shines star above the,a star shines above the great desert mountain,a star shines above the great desert mountain
shelter the the runs reed hare to desert,the desert hare runs to the reed shelter,the desert hare runs to the reed shelter
great bank swallow above the the flies river,the great swallow flies above the river bank,the great swallow flies above the river bank
of sees master the house the field the,the master of the house sees the field,the master of the house sees the field
king judging throne upon fairness with sits people,king sits upon throne judging people with fairness,king sits upon throne judging people with fairness
field finds chick the the grain quail in,the quail chick finds grain in the field,the quail chick finds grain in the field
the tethering rope a becomes strong twisted flax,the twisted flax becomes a strong tethering rope,the twisted flax becomes a strong tethering rope
mats inside rest on people work after house,people rest on mats inside house after work,people rest on mats inside house after work
god the youth a sees the of eye,a youth sees the eye of the god,a youth sees the eye of the god
horizon town beyond toward travels road western king,king travels road beyond town toward western horizon,king travels road beyond town toward western horizon
of enters the man ka the spirit body,the spirit ka enters the body of man,the spirit ka enters the body of man
swallow the papyrus clump green from flies a,a swallow flies from the green papyrus clump,a swallow flies from the green papyrus clump
altar is the of backbone on fish the,the backbone of the fish is on altar,the backbone of the fish is on altar
gives a father youth a his ring to,a father gives a ring to his youth,a father gives a ring to his youth
water grows plant ripple near the the lotus,the lotus plant grows near the water ripple,the lotus plant grows near the water ripple
stone the is a bird head on wall,a bird head is on the stone wall,a bird head is on the stone wall
of hears heart the people the scribe the,the scribe hears the heart of the people,the scribe hears the heart of the people
peace a star house is above of the,a star is above the house of peace,a star is above the house of peace
the a side mountain emerges above star high,a star emerges above the high mountain side,a star emerges above the high mountain side
loaf gives servant a to the lord the,the lord gives a loaf to the servant,the lord gives a loaf to the servant
woman to brings altar a a the lotus,a woman brings a lotus to the altar,a woman brings a lotus to the altar
beautiful a gives goddess child the to birth,the goddess gives birth to a beautiful child,the goddess gives birth to a beautiful child
stone a lake a youth in the finds,a youth finds a stone in the lake,a youth finds a stone in the lake
of the the grain great sees field king,the great king sees the field of grain,the great king sees the field of grain
house gives the master the sweet of milk,the master of the house gives sweet milk,the master of the house gives sweet milk
over flies the high mountain peak swallow a,a swallow flies over the high mountain peak,a swallow flies over the high mountain peak
away slope far hill the is very desert,the desert hill slope is very far away,the desert hill slope is very far away
stone within wall ka exists the the spirit,the spirit ka exists within the stone wall,the spirit ka exists within the stone wall
milk servant a sweet of carries a jar,a servant carries a jar of sweet milk,a servant carries a jar of sweet milk
skins finds a peace three with man fox,a man with three fox skins finds peace,a man with three fox skins finds peace
the of seat power upon a king sits,a king sits upon the seat of power,a king sits upon the seat of power
life mother town and people for love peace,mother love life and peace for people town,mother love life and peace for people town
the very sweet the of is heart goddess,the heart of the goddess is very sweet,the heart of the goddess is very sweet
and god at dawn underground rises dwells,god dwells underground and rises at dawn,god dwells underground and rises at dawn
of the is the fish on altar backbone,the backbone of the fish is on altar,the backbone of the fish is on altar
thousand peace a to the people way find,a thousand people find the way to peace,a thousand people find the way to peace
plows and field hoe strength with man,man plows field with hoe and strength,man plows field with hoe and strength
above bank the river the great swallow flies,the great swallow flies above the river bank,the great swallow flies above the river bank
upon mat a the stool small man sits,a man sits upon the small stool mat,a man sits upon the small stool mat
the basket a sits of on head bird,the head of bird sits on a basket,the head of bird sits on a basket
man speaks the the with god old great,the old man speaks with the great god,the old man speaks with the great god
milk the king a for jar brings servant,the servant brings a milk jar for king,the servant brings a milk jar for king
star becomes god a sky in the a,a star becomes a god in the sky,a star becomes a god in the sky
the thick a snake papyrus moves clump under,a snake moves under the thick papyrus clump,a snake moves under the thick papyrus clump
mother child stands gate return awaiting at,mother stands at gate awaiting child return,mother stands at gate awaiting child return
braids doorway beside quietly house mother rope flax,mother braids flax rope beside house doorway quietly,mother braids flax rope beside house doorway quietly
on side altar ox rib the is of,the side rib of ox is on altar,the side rib of ox is on altar
gives great of power life light the the,the great power of life gives the light,the great power of life gives the light
reads scribe the in book temple a the,a scribe reads the book in the temple,a scribe reads the book in the temple
temple ka exists the great spirit within the,the spirit ka exists within the great temple,the spirit ka exists within the great temple
gate seeking dawn at together peace cross people,people cross gate at dawn seeking peace together,people cross gate at dawn seeking peace together
storm moves the the peak great over mountain,the great storm moves over the mountain peak,the great storm moves over the mountain peak
storm does a man the not fear great,a man does not fear the great storm,a man does not fear the great storm
crown places upon god power of king,god places crown of power upon king,god places crown of power upon king
shines the above star the of fire mountain,the star shines above the mountain of fire,the star shines above the mountain of fire
door a the gate secures bolt strong temple,a strong door bolt secures the temple gate,a strong door bolt secures the temple gate
into carefully scribe carries inside board house senet,scribe carries senet board into house carefully inside,scribe carries senet board into house carefully inside
find the city people in a peace thousand,a thousand people find peace in the city,a thousand people find peace in the city
beautiful the a goddess birth gives to child,the goddess gives birth to a beautiful child,the goddess gives birth to a beautiful child
quail inside hides the the shelter reed chick,the quail chick hides inside the reed shelter,the quail chick hides inside the reed shelter
servant a gives goddess to jar the a,a servant gives a jar to the goddess,a servant gives a jar to the goddess
power throne sits a on of the king,a king sits on the throne of power,a king sits on the throne of power
carries town papyrus into today scroll carefully scribe,scribe carries papyrus scroll into town carefully today,scribe carries papyrus scroll into town carefully today
the great shine thousand stars sky a in,a thousand stars shine in the great sky,a thousand stars shine in the great sky
a shelter inside the reed quail sits chick,a quail chick sits inside the reed shelter,a quail chick sits inside the reed shelter
the man god voice of the old hears,the old man hears the voice of god,the old man hears the voice of god
cuts beside reed man riverbank carefully leaf,man cuts reed leaf beside riverbank carefully,man cuts reed leaf beside riverbank carefully
great king authority a the with field sees,a king with authority sees the great field,a king with authority sees the great field
ka gate enters temple spirit through the the,the spirit ka enters through the temple gate,the spirit ka enters through the temple gate
stone of is the king made throne the,the throne of the king is made stone,the throne of the king is made stone
the of upon king throne gold a sits,a king sits upon the throne of gold,a king sits upon the throne of gold
sits youth watching lake quietly stars by above,youth sits by lake watching stars above quietly,youth sits by lake watching stars above quietly
of the old the hears sound man water,the old man hears the sound of water,the old man hears the sound of water
around securely tethering man vessel ties rope,man ties tethering rope around vessel securely,man ties tethering rope around vessel securely
great lord finds the of content things all,the lord of all things finds great content,the lord of all things finds great content
peak great mountain is a star the above,a star is above the great mountain peak,a star is above the great mountain peak
youth the the sees cobra behind a wall,a youth sees the cobra behind the wall,a youth sees the cobra behind the wall
reads woman inside papyrus opens slowly scroll and,woman opens papyrus scroll and reads slowly inside,woman opens papyrus scroll and reads slowly inside
near fire shelter great reed a the burns,a great fire burns near the reed shelter,a great fire burns near the reed shelter
god seated speaks to man the old the,the old man speaks to the seated god,the old man speaks to the seated god
scribe truth a speaks to the the people,a scribe speaks the truth to the people,a scribe speaks the truth to the people
cuts a the man with sickle papyrus a,a man cuts the papyrus with a sickle,a man cuts the papyrus with a sickle
brings servant a in a the jars rack,a servant brings the jars in a rack,a servant brings the jars in a rack
to father the gives the book a scribe,the father gives a book to the scribe,the father gives a book to the scribe
uses the wall on a chisel scribe a,a scribe uses a chisel on the wall,a scribe uses a chisel on the wall
the tilled with earth man a a hoe,a man with a hoe tilled the earth,a man with a hoe tilled the earth
and people stars sky under celebrate life,people celebrate life under stars and sky,people celebrate life under stars and sky
man plows a strength the great with field,a man plows the field with great strength,a man plows the field with great strength
things the the power gives of all lord,the lord of all things gives the power,the lord of all things gives the power
power of in life is the great man,the great power of life is in man,the great power of life is in man
cobra moves under a door bolt large the,a cobra moves under the large door bolt,a cobra moves under the large door bolt
are for king milk jars of thousand a,a thousand jars of milk are for king,a thousand jars of milk are for king
a king sits seat upon the stone of,a king sits upon the seat of stone,a king sits upon the seat of stone
on cold the stone the is belly animal,the animal belly is on the cold stone,the animal belly is cold on the stone
moves the storm great town desert the over,the great storm moves over the desert town,the great storm moves over the desert town
