Input,Target,Prediction
fear storm man feel,man feel fear storm,man feel fear storm
sees chisel stone scribe,scribe sees stone chisel,scribe sees stone chisel
sweet offering woman makes,woman makes sweet offering,woman makes sweet offering
becomes great scarab god,scarab becomes great god,scarab becomes great god
peace woman sweet feel,woman feel sweet peace,woman feel sweet peace
people follow desert road,people follow desert road,people follow desert road
god sky see horizon,god see horizon sky,god see horizon sky
spirit strong man feel,man feel strong spirit,man feel strong spirit
watch desert town god,god watch desert town,god watch desert town
clean temple stool servant,servant clean temple stool,servant clean temple stool
road people walk hill,people walk hill road,people walk hill road
hill god see desert,god see desert hill,god see desert hill
people god throne praise,people praise god throne,people praise god throne
river people walk road,people walk river road,people walk river road
ka see spirit woman,woman see ka spirit,woman see ka spirit
servant bring satisfy peace,servant bring peace satisfy,servant bring peace satisfy
writing scribe beautiful sees,scribe sees beautiful writing,scribe sees beautiful writing
offering sweet woman makes,woman makes sweet offering,woman makes sweet offering
fear people snake great,people fear great snake,people fear great snake
god throne bless temple,god bless throne temple,god bless temple throne
soul give life mother,mother give soul life,mother give soul life
woman plant lotus sees,woman sees lotus plant,woman sees lotus plant
see god riverbank people,god see riverbank people,god see riverbank people
heart becomes great peace,heart becomes great peace,heart becomes great peace
god west river watch,god watch river west,god watch river west
feel sweet woman soul,woman feel sweet soul,woman feel sweet soul
people god hear heart,god hear people heart,god hear heart people
see woman sky owl,woman see owl sky,woman see owl sky
mighty people sees lord,mighty lord sees people,mighty lord sees people
servant open bolt door,servant open door bolt,servant open door bolt
sweet youth seek heart,youth seek sweet heart,youth seek sweet heart
servant flax bring twisted,servant bring twisted flax,servant bring twisted flax
night owl hear father,father hear owl night,father hear owl night
servant bolt finds door,servant finds door bolt,servant finds door bolt
sky face beautiful sees,face sees beautiful sky,face sees beautiful sky
beautiful heart loves truth,heart loves beautiful truth,heart loves beautiful truth
bring sweet man bread,man bring sweet bread,man bring sweet bread
loves beautiful life heart,heart loves beautiful life,heart loves beautiful life
speak king hears servant,servant hears king speak,servant hears king speak
woman vessel milk carry,woman carry milk vessel,woman carry milk vessel
lotus gather plant people,people gather lotus plant,people gather lotus plant
hand water gives ripple,hand gives water ripple,hand gives water ripple
guard gate city servant,servant guard city gate,servant guard city gate
temple guard servant house,servant guard house temple,servant guard house temple
sees youth lotus plant,youth sees lotus plant,youth sees lotus plant
god lake horizon see,god see lake horizon,god see lake horizon
clump carry woman papyrus,woman carry papyrus clump,woman carry papyrus clump
soul ba becomes star,soul ba becomes star,soul ba becomes star
man fear feel storm,man feel storm fear,man feel fear storm
clump woman papyrus carry,woman carry papyrus clump,woman carry papyrus clump
peace seek soul youth,youth seek soul peace,youth seek soul peace
horned desert finds viper,horned viper finds desert,horned viper finds desert
guard gate house servant,servant guard house gate,servant guard house gate
fill jar milk servant,servant fill jar milk,servant fill jar milk
road cross desert people,people cross desert road,people cross desert road
servant rack jars sees,servant sees jars rack,servant sees jars rack
shelter reed people gather,people gather reed shelter,people gather reed shelter
bless god river people,god bless river people,god bless river people
power servant master hears,servant hears master power,servant hears master power
father give mother love,father give mother love,father give mother love
servant bring jar grain,servant bring grain jar,servant bring grain jar
man vessel bring milk,man bring milk vessel,man bring milk vessel
above becomes soul star,soul becomes star above,soul becomes star above
people god rule city,god rule city people,god rule city people
grant life ankh god,god grant life ankh,god grant life ankh
gather clump papyrus people,people gather papyrus clump,people gather papyrus clump
makes papyrus scribe clump,scribe makes papyrus clump,scribe makes papyrus clump
see horizon fire man,man see fire horizon,man see fire horizon
youth mother hold life,mother hold youth life,mother hold youth life
above emerges snake desert,snake emerges above desert,snake emerges above desert
temple pillar guard servant,servant guard temple pillar,servant guard temple pillar
stone cuts brick chisel,stone chisel cuts brick,stone chisel cuts brick
beautiful sees star woman,woman sees beautiful star,woman sees beautiful star
people plant lotus gather,people gather lotus plant,people gather lotus plant
basket bring servant grain,servant bring grain basket,servant bring grain basket
stone see snake man,man see snake stone,man see snake stone
feel strong power youth,youth feel strong power,youth feel strong power
power praise people god,people praise god power,people praise god power
mountain man road sees,man sees mountain road,man sees mountain road
people protect town god,god protect people town,god protect town people
great hill youth climb,youth climb great hill,youth climb great hill
rope coil bring servant,servant bring rope coil,servant bring rope coil
sees king throne seat,king sees seat throne,king sees seat throne
cuts sickle man plant,man cuts plant sickle,man cuts plant sickle
horizon people sky walk,people walk sky horizon,people walk horizon sky
river west people cross,people cross west river,people cross river west
hear soul heart god,god hear heart soul,god hear heart soul
scribe writing sees beautiful,scribe sees beautiful writing,scribe sees beautiful writing
pellet servant bring grain,servant bring grain pellet,servant bring grain pellet
seat servant throne man,servant seat man throne,servant seat man throne
road riverbank follow man,man follow riverbank road,man follow riverbank road
folded cloth makes servant,servant makes folded cloth,servant makes folded cloth
people honor soul ba,people honor soul ba,people honor soul ba
star king sees horizon,king sees horizon star,king sees horizon star
people house brick build,people build brick house,people build brick house
offering mother gives sweet,mother gives sweet offering,mother gives sweet offering
clump woman plant papyrus,woman plant papyrus clump,woman plant papyrus clump
god desert town protect,god protect desert town,god protect desert town
peace sweet feel woman,woman feel sweet peace,woman feel sweet peace
book scroll scribe makes,scribe makes scroll book,scribe makes scroll book
vessel rope man carry,man carry rope vessel,man carry rope vessel
reed leaf hand finds,hand finds reed leaf,hand finds reed leaf
strong seek soul youth,youth seek strong soul,youth seek strong soul
master servant hears authority,servant hears master authority,servant hears master authority
follow road man river,man follow river road,man follow river road
west watch god river,god watch river west,god watch river west
carry woman papyrus scroll,woman carry papyrus scroll,woman carry papyrus scroll
sweet loaf eats mouth,mouth eats sweet loaf,mouth eats sweet loaf
king sees reed shelter,king sees reed shelter,king sees reed shelter
youth love father teach,father teach youth love,father teach youth love
god people river protect,god protect river people,god protect river people
life sweet youth love,youth love sweet life,youth love sweet life
peace youth seek soul,youth seek soul peace,youth seek soul peace
see sky woman mountain,woman see mountain sky,woman see mountain sky
mother love teach youth,mother teach youth love,mother teach youth love
hill owl man see,man see owl hill,man see owl hill
water becomes ripple river,water ripple becomes river,water ripple becomes river
strong feel man heart,man feel strong heart,man feel strong heart
finds great road father,father finds great road,father finds great road
peace servant bring offering,servant bring peace offering,servant bring peace offering
woman leaf plant reed,woman plant reed leaf,woman plant reed leaf
build temple town people,people build town temple,people build town temple
cloth makes mother folded,mother makes folded cloth,mother makes folded cloth
fear people storm mighty,people fear mighty storm,people fear mighty storm
gives water hand ripple,hand gives water ripple,hand gives water ripple
road sees mountain man,man sees mountain road,man sees mountain road
father great sees city,father sees great city,father sees great city
hears great lord scribe,scribe hears great lord,scribe hears great lord
life soul youth seek,youth seek soul life,youth seek soul life
man carry basket handle,man carry basket handle,man carry basket handle
milk jar father finds,father finds milk jar,father finds milk jar
give mother soul life,mother give soul life,mother give soul life
