Input,Target,Prediction
/ senet basket board coil of rope all) seat (lord,senet board coil of rope basket (lord / all) seat,senet board coil of rope basket with handle seat
/ example) youth gives as mother / (or birth like star begets,mother gives birth / begets youth like / as (or example) star,mother gives birth / begets youth like / as (or example) star
drink of jar / speak eat / loaf milk sweet bread woman,woman eat / drink / speak loaf of bread milk jar sweet,woman eat / drink / speak loaf of bread milk jar sweet
upon skins fox mat stool sees above face / / three scribe,scribe sees three fox skins above face / upon stool / mat,scribe sees three fox skins above face / upon stool / mat
(djed) to people power king above give stability city,king to give stability (djed) power above people city,king to give stability (djed) power above people city
hill man back (to sees / desert emerge above desert hare behind be) road mountain,man sees desert hare (to be) emerge behind / back desert hill above mountain road,man sees desert hare (to be) emerge behind / back desert hill above mountain road
milk bread / servant sweet speak / jar loaf drink eat,servant eat / drink / speak milk jar sweet loaf bread,servant eat / drink / speak milk jar sweet loaf bread
temple people god offering praise,people praise god temple offering,people praise god temple offering
above clump road emerge / house hear papyrus scribe listen owl,scribe hear / listen owl emerge above papyrus clump road house,scribe hear / listen owl emerge above papyrus clump road house
road papyrus scribe sees emerge swallow house owl above clump,scribe sees owl swallow emerge above papyrus clump road house,scribe sees owl swallow emerge above papyrus clump house road
above negation sees stone house (no/not) bolt door scribe,scribe negation (no/not) sees door bolt above stone house,scribe negation (no/not) sees door bolt above stone house
walk slowly man road old,old man walk slowly road,old man walk slowly road
rope tethering animal man rope hold,man hold rope tethering rope animal,man hold rope tethering rope animal
tool stone man strike adze,man strike stone adze tool,man strike stone adze tool
horizon man reach end road,man reach horizon end road,man reach horizon end road
birth / above stool house stone gives youth mother / mat begets,mother gives birth / begets youth above stool / mat stone house,mother gives birth / begets youth above stool / mat stone house
lake people peace rest riverbank,people rest lake riverbank peace,people rest lake riverbank peace
god door peace house / deity bolt opens,god / deity opens door bolt house peace,god / deity opens door bolt house peace
sees lake youth / above back (great) swallow river behind,youth sees swallow (great) above lake behind / back river,youth sees swallow (great) above lake behind / back river
back / drink eat jar / milk / house speak woman behind stone sweet,woman eat / drink / speak sweet milk jar behind / back stone house,woman eat / drink / speak sweet milk jar behind / back stone house
/ make behind scribe scribe good to riverbank / do / city beautiful back writing /,scribe to do / make writing / scribe behind / back beautiful / good riverbank city,scribe to do / make writing / scribe behind / back beautiful / good riverbank city
return west road to mountain town / / man back retreat behind,man to return / retreat west mountain road behind / back town,man to return / retreat west mountain road behind / back town
river beautiful man field good (tills) plows riverbank / / behind back,man plows (tills) field behind / back beautiful / good riverbank river,man plows (tills) field behind / back beautiful / good riverbank river
king (no/not) scribe above / house hear listen negation authority,scribe negation (no/not) hear / listen authority above king house,scribe negation (no/not) hear / listen authority above king house
deity temple / back / god stone behind (truth/maat) / feather sees mighty great,god / deity sees feather (truth/maat) behind / back great / mighty stone temple,god / deity sees feather (truth/maat) behind / back great / mighty stone temple
of house ka sweet drink stone eat jar speak loaf (spirit) / bread / milk,ka (spirit) eat / drink / speak loaf of bread milk jar sweet stone house,ka (spirit) eat / drink / speak loaf of bread milk jar sweet stone house
riverbank back / man plows field beautiful / (tills) good behind,man plows (tills) field behind / back beautiful / good riverbank,man plows (tills) field behind / back beautiful / good riverbank
handle scribe with three fox basket house above skins sees,scribe sees three fox skins above basket with handle house,scribe sees three fox skins above basket with handle house
town people / great city / gate house behind bolt big back door /,people gate door bolt city / town behind / back great / big house,people gate door bolt city / town behind / back great / big house
altar behind give to back king / / above peace offering god,king to give offering above peace / altar behind / back god,king to give offering above peace / altar behind / back god
face authority king upon above hear listen / scribe great /,scribe hear / listen authority above face / upon great king,scribe hear / listen authority above face / upon great king
peace king altar to / give offering temple gate above stone,king to give offering above stone peace / altar temple gate,king to give offering above stone peace / altar temple gate
/ / sees swallow beautiful behind (great) lake youth good river back above,youth sees swallow (great) above lake behind / back beautiful / good river,youth sees swallow (great) above lake behind / back beautiful / good river
authority power people rule king,king rule people power authority,king rule people power authority
to make altar servant jar above milk jar offering / do,servant to do / make offering jar milk jar above altar,servant to do / make offering jar milk jar above altar
people house build brick stone,people build house brick stone,people build house brick stone
/ to / road return mountain retreat town back king behind,king to return / retreat behind / back mountain road town,king to return / retreat behind / back mountain road town
(no/not) above house listen negation king authority / hear scribe,scribe negation (no/not) hear / listen authority above king house,scribe negation (no/not) hear / listen authority above king house
force / sees mountain above strength / mighty king club desert great,king sees strength / force above great / mighty club mountain desert,king sees strength / force above great / mighty club mountain desert
good behind plows beautiful back man field / river riverbank / (tills),man plows (tills) field behind / back beautiful / good riverbank river,man plows (tills) field behind / back beautiful / good riverbank river
back fire riverbank sees above great mountain god storm sky / behind big /,god sees storm fire above mountain behind / back great / big riverbank sky,god sees storm fire above mountain behind / back great / big riverbank sky
/ deity / great above horizon (ba) emerge soul god sees mighty sky,god / deity sees soul (ba) emerge above sky great / mighty horizon,god / deity sees soul (ba) emerge above sky great / mighty horizon
open sweet life milk woman jar,woman open jar sweet milk life,woman open jar sweet milk life
above / book sees house (lord all) behind basket scribe,scribe sees book above basket (lord / all) behind house,scribe sees book above basket (lord / all) behind house
lotus / lake woman town plant house back above sees behind,woman sees lotus plant above lake behind / back house town,woman sees lotus plant above lake behind / back house town
dwell content peace god temple,god dwell temple peace content,god dwell temple peace content
house pellet drink sweet grain / speak woman eat / back / behind /,woman eat / drink / speak sweet grain / pellet behind / back house,woman eat / drink / speak sweet grain / pellet behind / back house
city king ka stability (djed) / upon face above (spirit) town power,stability (djed) power ka (spirit) above face / upon king city town,stability (djed) power ka (spirit) above face / upon king city town
side back great behind / animal belly sees backbone / rib mountain man,man sees animal belly backbone side / rib behind / back great mountain,man sees animal belly backbone side / rib behind / back great mountain
judge god feather heart maat,god judge heart feather maat,god judge heart feather maat
mother / above beautiful / shelter reed gives birth youth good begets,mother gives birth / begets youth above beautiful / good reed shelter,mother gives birth / begets youth above beautiful / good reed shelter
beautiful deity sees / as example) god / like star (or truth,god / deity sees truth like / as (or example) beautiful star,god / deity sees truth like / as (or example) beautiful star
sweet house / back grain / pellet people stone behind drink / / eat speak,people eat / drink / speak sweet grain / pellet behind / back stone house,people eat / drink / speak sweet grain / pellet behind / back stone house
life / above beautiful soul satisfy peace / face god (ba) heart upon,heart peace / satisfy soul (ba) above face / upon beautiful god life,heart peace / satisfy soul (ba) above face / upon beautiful god life
town road travel city people,people travel road town city,people travel road town city
bolt behind (spirit) ka door / authority / listen back stone hear,ka (spirit) hear / listen authority behind / back stone door bolt,ka (spirit) hear / listen authority behind / back stone door bolt
heart / like marrow become as (or father example) venerated youth /,youth become venerated / marrow like / as (or example) father heart,youth become venerated / marrow like / as (or example) father heart
good / mother / birth begets stone house shelter beautiful youth reed gives above,mother gives birth / begets youth above beautiful / good reed shelter house stone,mother gives birth / begets youth above beautiful / good reed shelter house stone
above mat house / birth / gives stool youth mother begets,mother gives birth / begets youth above stool / mat house,mother gives birth / begets youth above stool / mat house
door man close house bolt,man close door bolt house,man close door bolt house
king above god / / good great beautiful seated throne city king,king seated god / king above throne beautiful / good city great,king seated god / king above throne beautiful / good city great
/ eat woman milk / bread speak loaf sweet drink jar of,woman eat / drink / speak loaf of bread milk jar sweet,woman eat / drink / speak loaf of bread milk jar sweet
town deity / satisfy to heart gate above / give god people city peace,god / deity to give peace / satisfy heart above people city town gate,god / deity to give peace / satisfy heart above people city town gate
watch sleep mother child safely,mother watch child sleep safely,mother watch child sleep safely
/ do to scribe / scribe make / behind writing mountain desert back,scribe to do / make writing / scribe behind / back mountain desert,scribe to do / make writing / scribe behind / back mountain desert
jar / deity give altar vessel to offering peace / heart god,god / deity to give peace / altar offering jar vessel heart,god / deity to give peace / altar offering jar vessel heart
behind mother sweet bread / of house woman reed youth back shelter loaf,woman mother youth behind / back reed shelter sweet loaf of bread house,woman mother youth behind / back reed shelter house sweet loaf of bread
field chick papyrus sees quail above clump emerge scribe,scribe sees quail chick emerge above papyrus clump field,scribe sees quail chick emerge above papyrus clump field
above all) basket (lord of rope coil senet gate board / house,senet board coil of rope basket (lord / all) above house gate,senet board coil of rope basket (lord / all) above house gate
behind / god back stone heart temple / great hear mighty / city deity listen /,god / deity hear / listen heart behind / back great / mighty stone temple city,god / deity hear / listen heart behind / back great / mighty stone temple city
emerge above beautiful river good quail lake / chick clump field papyrus,quail chick emerge above beautiful / good papyrus clump field lake river,quail chick emerge above beautiful / good papyrus clump field lake river
senet above board city stone house behind / sees stool / back mat scribe,scribe sees senet board above stool / mat behind / back stone house city,scribe sees senet board above stool / mat behind / back stone house city
gate town city open man,man open gate city town,man open gate city town
behind / beautiful / back to riverbank make good / scribe / writing scribe city do,scribe to do / make writing / scribe behind / back beautiful / good riverbank city,scribe to do / make writing / scribe behind / back beautiful / good riverbank city
riverbank plows (tills) field man like as example) father (or /,man plows (tills) field like / as (or example) father riverbank,man plows (tills) field like / as (or example) father riverbank
star (ba) mountain / back above hill desert horizon west emerge behind soul,soul (ba) emerge above desert hill behind / back mountain west horizon star,soul (ba) emerge above desert hill behind / back mountain west horizon star
heart / back great behind / hear god / stone mighty listen deity /,god / deity hear / listen heart behind / back great / mighty stone,god / deity hear / listen heart behind / back great / mighty stone
above behind mountain / back soul god sees great (ba),god sees soul (ba) above great mountain behind / back,god sees soul (ba) above great mountain behind / back
riverbank back / lotus woman above lake plant behind sees,woman sees lotus plant above lake behind / back riverbank,woman sees lotus plant above lake behind / back riverbank
good hear (ankh) god heart back deity / listen life / / thing behind / beautiful,god / deity hear / listen heart behind / back beautiful / good life (ankh) thing,god / deity hear / listen heart behind / back beautiful / good life (ankh) thing
sickle house / brick man above back hoe stone behind sees,man sees sickle hoe above brick stone behind / back house,man sees sickle hoe above brick stone behind / back house
mother youth / behind house back become venerated / sees marrow,mother sees youth become venerated / marrow behind / back house,mother sees youth become venerated / marrow behind / back house
scroll basket scribe / above writing papyrus city book scribe,scribe writing / scribe papyrus scroll book above basket city,scribe writing / scribe papyrus scroll book above basket city
/ above gate sees stool senet scribe house board mat town,scribe sees senet board above stool / mat house town gate,scribe sees senet board above stool / mat house town gate
above sees god / star king mountain behind back great,king sees great star above mountain behind / back god,king sees great star above mountain behind / back god
face (truth/maat) mighty sees / / feather deity above upon great god king /,god / deity sees feather (truth/maat) above face / upon great / mighty king,god / deity sees feather (truth/maat) above face / upon great / mighty king
hear / great listen as king (or like / authority scribe example),scribe hear / listen authority like / as (or example) great king,scribe hear / listen authority like / as (or example) great king
become / example) venerated marrow like father (or man old youth as /,youth become old man like / as (or example) venerated / marrow father,youth become old man like / as (or example) venerated / marrow father
door / house gate stone great bolt town city road / big people,people gate door bolt city / town great / big house stone road,people gate door bolt city / town great / big house stone road
heart sweet woman smile peace,woman smile sweet heart peace,woman smile sweet heart peace
birth gives youth (or mother good like above beautiful begets star sky / / horizon as / example),mother gives birth / begets youth like / as (or example) beautiful / good star above sky horizon,mother gives birth / begets youth like / as (or example) beautiful / good star above sky horizon
/ above to temple offering stone do make peace / altar servant,servant to do / make offering above peace / altar stone temple,servant to do / make offering above peace / altar stone temple
become youth / stone old above town behind city back road man temple,youth become old man behind / back temple above stone road city town,youth become old man behind / back temple above stone road city town
servant / all) (lord basket / behind house stool to mat above do gate back town / / make,servant to do / make basket (lord / all) above stool / mat behind / back gate house town,servant to do / make basket (lord / all) above stool / mat behind / back gate house town
town great stone house gate big bolt door people road / road,people gate door bolt house town road great / big stone road,people gate door bolt house town road great / big stone road
people above town / city gate temple great emerge behind mighty road / back,people emerge above gate behind / back great / mighty city town temple road,people emerge above gate behind / back great / mighty city town temple road
behind stone / mighty bolt house great gate door back city /,door bolt stone house gate behind / back great / mighty city,door bolt stone house gate behind / back great / mighty city
altar celebrate temple peace people,people celebrate peace altar temple,people celebrate peace altar temple
people hill cross road desert,people cross road desert hill,people cross road desert hill
deity / give god / above city satisfy people heart to peace,god / deity to give peace / satisfy heart above people city,god / deity to give peace / satisfy heart above people city
like (or as venerated become example) marrow / youth father /,youth become venerated / marrow like / as (or example) father,youth become venerated / marrow like / as (or example) father
sees quail chick lake emerge river scribe bank field above,scribe sees quail chick emerge above field lake river bank,scribe sees quail chick emerge above field lake river bank
mighty great become back / / youth behind old man temple,youth become old man behind / back great / mighty temple,youth become old man behind / back great / mighty temple
make / do behind servant back vessel god jar offering / to,servant to do / make offering jar vessel behind / back god,servant to do / make offering jar vessel behind / back god
mother birth back gives shelter youth / begets reed / town behind,mother gives birth / begets youth behind / back reed shelter town,mother gives birth / begets youth behind / back reed shelter town
beautiful gate good / thing town people hear back / every authority lord behind / / listen / city,people hear / listen authority behind / back gate beautiful / good city / town lord / every thing,people hear / listen authority behind / back gate beautiful / good city / town lord / every thing
youth mighty become / stone road / behind house marrow venerated / great temple back,youth become venerated / marrow behind / back great / mighty stone temple house road,youth become venerated / marrow behind / back great / mighty stone temple house road
emerge scribe lake above papyrus chick clump sees quail,scribe sees quail chick emerge above papyrus clump lake,scribe sees quail chick emerge above papyrus clump lake
sees god / upon / behind man truth back good / face beautiful deity /,god / deity sees truth behind / back face / upon beautiful / good man,god / deity sees truth behind / back face / upon beautiful / good man
city king good / town great sees above / power beautiful,king sees great power above beautiful / good city / town,king sees great power above beautiful / good city / town
beautiful / good sees / begets shelter youth gives house back mother placenta reed / birth behind,mother sees placenta gives birth / begets youth behind / back beautiful / good reed shelter house,mother sees placenta gives birth / begets youth behind / back beautiful / good reed shelter house
as god become sees example) / mother (or youth marrow like / venerated,mother sees youth become venerated / marrow like / as (or example) god,mother sees youth become venerated / marrow like / as (or example) god
great house city bolt / town big gate / / behind door people back,people gate door bolt city / town behind / back great / big house,people gate door bolt city / town behind / back great / big house
/ mountain mighty strength club behind / above force sees back great / king,king sees strength / force above great / mighty club behind / back mountain,king sees strength / force above great / mighty club behind / back mountain
of board basket / senet coil above all) house rope (lord seat,senet board coil of rope basket (lord / all) above seat house,senet board coil of rope basket (lord / all) above seat house
gate road people great house town bolt door / road stone big,people gate door bolt house town road great / big stone road,people gate door bolt house town road great / big stone road
truth face deity heart above / upon beautiful thing sees / good god / life,god / deity sees truth above face / upon beautiful / good heart life thing,god / deity sees truth above face / upon beautiful / good heart life thing
good stone sees / beautiful / above city town house man,man sees stone house above beautiful / good city / town,man sees stone house above beautiful / good city / town
toward town mountain king descend,king descend mountain toward town,king descend mountain toward town
woman water vessel ripple wash,woman wash vessel water ripple,woman wash vessel water ripple
sees back plant lotus above plant woman behind lake / beautiful,woman sees lotus plant above lake behind / back beautiful plant,woman sees lotus plant above lake behind / back beautiful plant
eat bread servant jar / of milk drink / sweet loaf speak,servant eat / drink / speak milk jar sweet loaf of bread,servant eat / drink / speak milk jar sweet loaf of bread
/ above king (djed) stability city gate upon ka (spirit) face power town,stability (djed) power ka (spirit) above face / upon king city town gate,stability (djed) power ka (spirit) above face / upon king city town gate
bread shelter sweet behind house youth mother of back woman loaf reed /,woman mother youth behind / back reed shelter sweet loaf of bread house,woman mother youth behind / back reed shelter house sweet loaf of bread
/ (djed) god deity to above power give face stability,god / deity to give stability (djed) power above face,god / deity to give stability (djed) power above face
house woman sit cloth weaving folded,woman sit house weaving folded cloth,woman sit house weaving folded cloth
man as (tills) like field plows father (or / example),man plows (tills) field like / as (or example) father,man plows (tills) field like / as (or example) father
good do scribe / scribe make back / riverbank beautiful to writing behind / / gate,scribe to do / make writing / scribe behind / back beautiful / good riverbank gate,scribe to do / make writing / scribe behind / back beautiful / good riverbank gate
to give altar peace stone above offering king gate / temple,king to give offering above stone peace / altar temple gate,king to give offering above stone peace / altar temple gate
(or like / authority good as servant example) / beautiful / listen man hear gate,servant hear / listen authority like / as (or example) beautiful / good man gate,servant hear / listen authority like / as (or example) beautiful / good man gate
great people back mighty above / city / behind gate road emerge,people emerge above road behind / back great / mighty gate city,people emerge above gate behind / back great / mighty city road
temple / stone behind town back scribe / above become mat stool city youth,youth become scribe behind / back temple above stone stool / mat city town,youth become scribe behind / back temple above stone stool / mat city town
strength king land power protect,king protect land power strength,king protect land power strength
heart hear voice people god,god hear heart voice people,god hear heart voice people
horizon above place sky god star,god place star sky above horizon,god place star sky above horizon
sees bolt door town stone / behind house man back,man sees door bolt behind / back stone house town,man sees door bolt behind / back stone house town
/ mighty face / upon hear above / great authority listen scribe king,scribe hear / listen authority above face / upon great / mighty king,scribe hear / listen authority above face / upon great / mighty king
/ above like lake peace father (or plant (satisfied) / sees lotus river as heart content example),father sees heart peace / content (satisfied) like / as (or example) lotus plant above lake river,father sees heart peace / content (satisfied) like / as (or example) lotus plant above lake river
(tills) mountain above field man riverbank behind slope / back plows desert hill,man plows (tills) field above riverbank behind / back mountain desert hill slope,man plows (tills) field above riverbank behind / back mountain desert hill slope
people god fear heart cry hears,god hears people cry heart fear,god hears people cry heart fear
west man back / to retreat behind / road mountain return hill,man to return / retreat west mountain road behind / back hill,man to return / retreat west mountain road behind / back hill
lotus plant riverbank walk woman,woman walk riverbank lotus plant,woman walk riverbank lotus plant
/ make / scribe mountain / back to desert scribe writing do behind,scribe to do / make writing / scribe behind / back mountain desert,scribe to do / make writing / scribe behind / back mountain desert
/ good sees youth beautiful example) star like mother as horizon (or /,mother sees youth like / as (or example) beautiful / good star horizon,mother sees youth like / as (or example) beautiful / good star horizon
behind back papyrus city scribe stone scroll above / sees,scribe sees papyrus scroll above stone behind / back city,scribe sees papyrus scroll above stone behind / back city
after journey return man house,man return house after journey,man return house after journey
god gate / king temple he opens,he / king opens gate temple god,he / king opens gate temple god
bolt town stone emerge above city people gate / door,people emerge above gate door bolt city / town stone,people emerge above gate door bolt city / town stone
tend with care child woman,woman tend child with care,woman tend child with care
/ above behind riverbank sees lake plant woman back lotus,woman sees lotus plant above lake behind / back riverbank,woman sees lotus plant above lake behind / back riverbank
stool sees road town / senet house board scribe mat above,scribe sees senet board above stool / mat house town road,scribe sees senet board above stool / mat house town road
mountain above desert hill hare (to be) snake horned viper,desert hare (to be) horned viper snake above hill mountain,desert hare (to be) horned viper snake above hill mountain
man / adze chisel behind hoe sickle back sees stone,man sees sickle hoe adze chisel behind / back stone,man sees sickle hoe adze chisel behind / back stone
/ like gate hear authority (or / listen servant example) man as,servant hear / listen authority like / as (or example) man gate,servant hear / listen authority like / as (or example) man gate
teach youth man wisdom old,old man teach youth wisdom,old man teach youth wisdom
behind content (ankh) / peace / life / sees father (satisfied) beautiful heart good back thing,father sees heart peace / content (satisfied) behind / back beautiful / good life (ankh) thing,father sees heart peace / content (satisfied) behind / back beautiful / good life (ankh) thing
as man plows (or like / good (tills) / father beautiful field servant example),man plows (tills) field like / as (or example) beautiful / good servant father,man plows (tills) field like / as (or example) beautiful / good servant father
house leave before man dawn,man leave house before dawn,man leave house before dawn
deity sky soul god horizon above mighty (ba) great sees star emerge /,god / deity sees soul (ba) emerge above sky horizon star great mighty,god / deity sees soul (ba) emerge above sky horizon star great / mighty
behind back / great to mountain mighty retreat king road above / / return,king to return / retreat behind / back mountain above great / mighty road,king to return / retreat behind / back mountain above great / mighty road
(tills) field servant plows as man mountain example) (or road / like,man plows (tills) field like / as (or example) servant mountain road,man plows (tills) field like / as (or example) servant mountain road
(ba) god above / sky emerge soul great horizon sees deity,god / deity sees soul (ba) emerge above sky great horizon,god / deity sees soul (ba) emerge above sky horizon great
ripple river water life fish lake,river water ripple lake fish life,river water ripple lake fish life
joy gather temple festival people,people gather festival temple joy,people gather festival temple joy
/ behind woman plant above back house lake sees town lotus,woman sees lotus plant above lake behind / back house town,woman sees lotus plant above lake behind / back house town
power seat king stability / throne (djed) throne,king throne seat / throne stability (djed) power,king throne seat / throne stability (djed) power
papyrus above sees owl emerge scribe clump field swallow,scribe sees owl swallow emerge above papyrus clump field,scribe sees owl swallow emerge above papyrus clump field
sweet jar milk woman life open,woman open jar sweet milk life,woman open jar sweet milk life
desert man sees above hare desert hill be) (to emerge,man sees desert hare (to be) emerge above desert hill,man sees desert hare (to be) emerge above desert hill
gives good shelter beautiful above / / youth star mother reed birth begets,mother gives birth / begets youth above reed shelter beautiful / good star,mother gives birth / begets youth above reed shelter beautiful / good star
child seated sweet youth love life woman,seated woman love child youth life sweet,seated woman love child youth life sweet
upon peace (ba) / / above satisfy god heart face life soul,heart peace / satisfy soul (ba) above face / upon god life,heart peace / satisfy soul (ba) above face / upon god life
man behind sees riverbank back coil of rope river / road above,man sees coil of rope above road behind / back riverbank river,man sees coil of rope above road behind / back riverbank river
quail scribe chick above emerge field clump lake papyrus sees,scribe sees quail chick emerge above papyrus clump field lake,scribe sees quail chick emerge above papyrus clump field lake
face fox three scribe mat upon skins / stool sees / above,scribe sees three fox skins above face / upon stool / mat,scribe sees three fox skins above face / upon stool / mat
upon deity above god life face to give / (ankh) /,god / deity to give life (ankh) above face / upon,god / deity to give life (ankh) above face / upon
offering count grain king thousand,king count thousand grain offering,king count thousand grain offering
/ beautiful above hear good heart (ankh) thing / scribe listen life,scribe hear / listen heart above beautiful / good life (ankh) thing,scribe hear / listen heart above beautiful / good life (ankh) thing
return mountain hill back behind road to west retreat king / / desert,king to return / retreat west mountain road behind / back desert hill,king to return / retreat west mountain road behind / back desert hill
altar offering peace king mighty great / temple give / to above,king to give offering above peace / altar great / mighty temple,king to give offering above peace / altar great / mighty temple
town walk road city gate man,man walk road city town gate,man walk road city town gate
snake people viper cobra horned fear,people fear snake cobra horned viper,people fear snake cobra horned viper
great / temple / / behind stone listen deity hear mighty back heart / god,god / deity hear / listen heart behind / back great / mighty stone temple,god / deity hear / listen heart behind / back great / mighty stone temple
scribe beautiful make scribe back riverbank behind do / to / / writing,scribe to do / make writing / scribe behind / back beautiful riverbank,scribe to do / make writing / scribe behind / back beautiful riverbank
emerge clump house hear above listen papyrus scribe / road owl,scribe hear / listen owl emerge above papyrus clump road house,scribe hear / listen owl emerge above papyrus clump road house
sweet woman / drink / grain / speak eat house pellet,woman eat / drink / speak sweet grain / pellet house,woman eat / drink / speak sweet grain / pellet house
field above owl lake emerge papyrus swallow clump sees scribe,scribe sees owl swallow emerge above papyrus clump field lake,scribe sees owl swallow emerge above papyrus clump field lake
gate soul west cross underground,soul cross gate west underground,soul cross gate west underground
bread woman loaf mother of behind back reed house youth / shelter sweet,woman mother youth behind / back reed shelter house sweet loaf of bread,woman mother youth behind / back reed shelter house sweet loaf of bread
field riverbank hill slope plows mountain above / desert (tills) back behind man,man plows (tills) field above riverbank behind / back mountain desert hill slope,man plows (tills) field above riverbank behind / back mountain desert hill slope
good behind mother mountain / / beautiful youth back sees above,mother sees beautiful / good youth above mountain behind / back,mother sees beautiful / good youth above mountain behind / back
beautiful / king / above good peace heart make people satisfy city do to /,king to do / make peace / satisfy heart above beautiful / good people city,king to do / make peace / satisfy heart above beautiful / good people city
above lake sees swallow (great) back / youth river behind,youth sees swallow (great) above lake behind / back river,youth sees swallow (great) above lake behind / back river
underground soul return west life after,soul return west underground after life,soul return west underground after life
man house door close bolt,man close door bolt house,man close door bolt house
road desert walk mountain hill man,man walk road desert hill mountain,man walk road desert hill mountain
woman shelter mother behind / reed youth back bread loaf sweet,woman mother youth behind / back reed shelter sweet loaf bread,woman mother youth behind / back reed shelter sweet loaf bread
road listen back behind scribe / clump town papyrus / owl riverbank hear above,scribe hear / listen owl above papyrus clump behind / back riverbank town road,scribe hear / listen owl above papyrus clump behind / back riverbank town road
chisel carve wood man tool,man carve wood tool chisel,man carve wood tool chisel
good beautiful heart / sees / back truth god behind man,god sees truth behind / back beautiful / good heart man,god sees truth behind / back beautiful / good heart man
satisfy peace above heart soul / god face upon (ba) /,heart peace / satisfy soul (ba) above face / upon god,heart peace / satisfy soul (ba) above face / upon god
temple / behind king king gate seated back god / throne above,king seated god / king above throne behind / back temple gate,king seated god / king above throne behind / back temple gate
/ strength strong force great god power,god power strength / force strong great,god power strength / force strong great
authority listen / town scribe city / hear good / behind beautiful back,scribe hear / listen authority behind / back beautiful / good city town,scribe hear / listen authority behind / back beautiful / good city town
bolt gate city people great door town / / big road,people gate door bolt city / town great / big road,people gate door bolt city / town great / big road
cobra handle man with back sees behind / house basket above stone,man sees cobra above basket with handle behind / back stone house,man sees cobra above basket with handle behind / back stone house
of man above road / coil back sees behind rope,man sees coil of rope above road behind / back,man sees coil of rope above road behind / back
house all) behind sees basket (lord book / scribe above,scribe sees book above basket (lord / all) behind house,scribe sees book above basket (lord / all) behind house
horizon west youth sees mother sky become god deity / big great /,mother sees youth become great / big god / deity sky horizon west,mother sees youth become great / big god / deity sky horizon west
/ clump road papyrus owl listen house scribe emerge above hear,scribe hear / listen owl emerge above papyrus clump road house,scribe hear / listen owl emerge above papyrus clump road house
carve wood tool man chisel,man carve wood tool chisel,man carve wood tool chisel
/ gate city temple behind emerge great / above back people road mighty gate,people emerge above gate behind / back great / mighty city road temple gate,people emerge above gate behind / back great / mighty city road temple gate
stone handle with basket above temple scroll sees papyrus scribe,scribe sees papyrus scroll above basket with handle stone temple,scribe sees papyrus scroll above basket with handle stone temple
mighty king / adze road chisel / back stone behind temple above great sees,king sees adze chisel above stone behind / back great / mighty temple road,king sees adze chisel above stone behind / back great / mighty temple road
/ youth great as / become / like venerated (or father example) big marrow,youth become venerated / marrow like / as (or example) great / big father,youth become venerated / marrow like / as (or example) great / big father
soul sky god emerge / horizon above great sees deity (ba),god / deity sees soul (ba) emerge above sky great horizon,god / deity sees soul (ba) emerge above sky horizon great
power seated man authority throne king,king seated man power authority throne,king seated man power authority throne
(spirit) upon power god face (djed) ka seated / king above / stability king,stability (djed) power ka (spirit) above face / upon seated god / king king,stability (djed) power ka (spirit) above face / upon seated god / king king
(or / scroll as thing example) like scribe scribe papyrus / stool writing,scribe writing / scribe papyrus scroll like / as (or example) thing stool,scribe writing / scribe papyrus scroll like / as (or example) thing stool
club stone sickle hoe above house brick chisel town adze,adze chisel sickle hoe club above brick stone house town,adze chisel sickle hoe club above stone brick house town
sit father peace heart house,father sit house heart peace,father sit house heart peace
(ba) above soul example) as / emerge sky like star (or horizon,soul (ba) emerge above sky like / as (or example) star horizon,soul (ba) emerge above sky like / as (or example) star horizon
writing / scribe scribe / back to do road make riverbank behind good / / beautiful,scribe to do / make writing / scribe behind / back beautiful / good riverbank road,scribe to do / make writing / scribe behind / back beautiful / good riverbank road
beautiful behind riverbank man / / mountain above good back plows desert field (tills),man plows (tills) field above riverbank behind / back beautiful / good mountain desert,man plows (tills) field above riverbank behind / back beautiful / good mountain desert
people city king hear / negation authority listen (no/not) above,king negation (no/not) hear / listen authority above people city,king negation (no/not) hear / listen authority above people city
god (ba) soul / life upon good heart satisfy beautiful peace / / face above,heart peace / satisfy soul (ba) above face / upon beautiful / good god life,heart peace / satisfy soul (ba) above face / upon beautiful / good god life
/ back behind great people mighty emerge city / above gate,people emerge above gate behind / back great / mighty city,people emerge above gate behind / back great / mighty city
eat back / / behind sweet woman / drink grain house pellet town speak stone /,woman eat / drink / speak sweet grain / pellet behind / back stone house town,woman eat / drink / speak sweet grain / pellet behind / back stone house town
speak heart gentle words mother,mother speak gentle words heart,mother speak gentle words heart
example) as emerge star / sky horizon like above great ka (or (spirit),ka (spirit) emerge above horizon like / as (or example) star sky great,ka (spirit) emerge above horizon like / as (or example) star sky great
fire desert fear mountain storm hill people,people fear storm fire desert hill mountain,people fear storm fire desert hill mountain
upon (spirit) / hear authority listen above ka / king face,ka (spirit) hear / listen authority above face / upon king,ka (spirit) hear / listen authority above face / upon king
send deliver servant message king,king send servant deliver message,king send servant deliver message
above owl swallow sees emerge field scribe clump papyrus,scribe sees owl swallow emerge above papyrus clump field,scribe sees owl swallow emerge above papyrus clump field
sees / behind mat scribe / house above great stool big back / book,scribe sees book above stool / mat behind / back great / big house,scribe sees book above stool / mat behind / back great / big house
king / back mighty above retreat to return / behind road mountain great /,king to return / retreat behind / back mountain above great / mighty road,king to return / retreat behind / back mountain above great / mighty road
